;BIN;New BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
664;41;;BW 59;19,98385262955699;6348,870625;8;0,07157735929806536;6378,985;6341,635;12,370753169558302;4,3737217272898254
665;42;;BW 59;20,463969356729425;6343,7062;5;0,06660246152086916;6345,552;6341,023;1,7885208134098944;0,7998508235915482
666;7;;BW 60;3,1328945743080094;-5,288125000000001;8;-0,015473238523001922;54,984;-42,624;31,61350738184776;11,177062723397764
667;8;;BW 60;3,569059580071326;39,67797826086957;46;0,0785244658976299;136,485;-31,233;31,332136807997514;4,619671541484008
668;9;;BW 60;4,008026115345367;123,89651968503945;127;0,17313478374281624;256,274;13,765;49,833542872923125;4,4220118655555325
669;10;;BW 60;4,493699083292733;255,0301479289941;169;0,2528694778704495;429,614;95,558;61,458338538109636;4,727564502931511
670;11;;BW 60;4,970201988874525;404,221276699029;206;0,2962196760855108;594,225;260,873;69,60077974469404;4,849316106856764
671;12;;BW 60;5,484141649830007;596,6295628415301;183;0,32545850674697974;810,917;391,744;87,88306805264766;6,4965033261265415
672;13;;BW 60;5,995434845552435;827,8361020408167;196;0,3456202250734464;1143,147;635,157;99,05222355862327;7,075158825615948
673;14;;BW 60;6,498965069815197;1098,9792119815672;217;0,3602248912581342;1385,49;811,559;115,67334053149023;7,852418016659576
674;15;;BW 60;6,985756729183272;1406,4805328947368;152;0,37120190973072864;1729,072;1089,11;129,10203475473767;10,471557774393322
675;16;;BW 60;7,531304396796656;1813,6616556291397;151;0,38199925661073664;2255,549;1416,252;174,2498570999337;14,180252265044983
676;17;;BW 60;7,98570856834373;2213,2141474358973;156;0,39102085100453154;2747,519;1864,011;184,75712546052506;14,792408701164367
677;18;;BW 60;8,51665240604839;2698,7709795918377;147;0,3930756248856905;3280,612;2245,845;210,69783899726175;17,37806486610593
678;19;;BW 60;8,993810095155528;3242,84331007752;129;0,4010621474069446;3796,883;2694,155;216,46828113514962;19,058969431619243
679;20;;BW 60;9,493505593293929;3822,1374890510965;137;0,40192342930332;4365,402;3314,8;244,1727858244069;20,86108893751166
680;21;;BW 60;9,956701159608818;4359,768201923078;104;0,39740546215773026;4999,171;3752,995;271,7653374274504;26,648783820398023
681;22;;BW 60;10,5029167061629;5132,442052631579;95;0,3985759964284624;5720,51;4455,41;273,3560302925187;28,045736949205782
682;23;;BW 60;10,992290846075118;5720,243874999998;80;0,3874955877522705;6349,565;4706,274;275,4381289637891;30,794918997919304
683;24;;BW 60;11,48410479650011;6184,807133333335;75;0,3674105054893686;6379,622;5756,993;162,3529559290528;18,746904561874015
684;25;;BW 60;11,96058686255188;6339,535468750002;64;0,33336255606201376;6379,653;6100,403;48,527260747764686;6,065907593470586
685;26;;BW 60;12,501410878717515;6358,051846153847;39;0,29279511532341745;6381,94;6319,518;15,764728547812975;2,524376877599644
686;27;;BW 60;12,97380188179641;6354,7683809523805;21;0,2618272176274266;6378,185;6337,338;12,502964094470537;2,7283704463917258
687;28;;BW 60;13,496740868690027;6346,451466666667;15;0,232252867017916;6370,84;6306,243;16,299588302717872;4,208535603097569
688;29;;BW 60;13,965967573922407;6351,861800000001;10;0,20979967061514707;6385,042;6341,088;12,893400377281763;4,077251197668467
689;30;;BW 60;14,583346069203479;6357,263749999999;16;0,1844231916758936;6382,922;6344,621;14,294995140491157;3,573748785122789
690;31;;BW 60;15,020432560737666;6352,4456666666665;15;0,16865937618483734;6386,18;6340,179;14,7772921870331;3,815480436161345
691;32;;BW 60;15,470260231836155;6348,176923076922;13;0,15426699293097618;6375,551;6331,561;12,220171524038802;3,3892657711451406
692;33;;BW 60;15,95010969027414;6353,626749999999;8;0,14087941048549657;6375,342;6342,502;12,910528635297663;4,56456117336104
693;34;;BW 60;16,488645243170417;6350,138272727273;11;0,12745154640799272;6378,953;6338,756;11,91189566854027;3,5915716794916155
694;35;;BW 60;17,0300869483083;6345,88825;4;0,11560022352013374;6349,961;6341,5;3,6528294398544228;1,8264147199272114
695;36;;BW 60;17,41416073350557;6347,965249999999;4;0,10815428841501289;6362,773;6338,569;10,610395103387859;5,305197551693929
696;37;;BW 60;17,966144516039346;6344,574166666666;6;0,09843615967003574;6357,475;6334,548;7,387896599619853;3,016096156918592
697;38;;BW 60;18,453234708638007;6346,093500000001;4;0,09086691827629204;6347,308;6345,154;0,9443225084681033;0,47216125423405164
698;40;;BW 60;19,533542274593298;6356,422666666666;3;0,07673378078589847;6383,46;6342,529;23,41802020524613;13,520400269386949
699;41;;BW 60;20,042288987904083;6348,536;4;0,07094935908900434;6358,316;6342,933;6,808968056908242;3,404484028454121
700;8;;BW 67;3,588387940378211;47,437717948717946;39;0,09237245219421811;113,755;-12,388;32,73636563915516;5,242013792086207
701;9;;BW 67;4,032450998075044;139,33178333333333;60;0,19118761241864096;247,764;54,426;46,43651863587597;5,994928777753266
702;10;;BW 67;4,519133308318975;271,3523854166668;96;0,2645361542422705;424,427;125,185;60,391697329555384;6,163701798250507
703;11;;BW 67;5,017756546197033;442,2585727272727;110;0,31496649034510177;599,851;272,281;71,0044027086238;6,7700041654401195
704;12;;BW 67;5,50831925443781;621,8823562499999;160;0,3347863749415237;906,527;396,343;84,94947434505538;6,715845624110387
705;13;;BW 67;6,015120378610814;866,5006502732241;183;0,35822242803656124;1214,062;621,282;105,0361858557267;7,764498280449102
706;14;;BW 67;6,498588931304756;1136,14043315508;187;0,37247031484467324;1558,806;848,986;126,53151868269855;9,252901039558429
707;15;;BW 67;6,979712525264602;1471,2857499999993;132;0,38931512052339273;1803,285;1132,704;148,96732592714272;12,965941455692729
708;16;;BW 67;7,492465862720003;1866,4113777777784;135;0,399254577744349;2191,074;1514,975;149,1489908858977;12,836701284549413
709;17;;BW 67;8,016718777938822;2312,4049609374997;128;0,4038227620837039;2902,11;1968,897;179,97105969866794;15,907344591282133
710;18;;BW 67;8,49256747664305;2783,7391523178812;151;0,408910600105433;3296,091;2319,507;192,38320467295645;15,655923162426175
711;19;;BW 67;9,004908891487101;3335,41119259259;135;0,4109871677116624;4267,32;2811,995;278,8968640489985;24,003620217138785
712;20;;BW 67;9,510742822469771;3978,6165048543685;103;0,41610756840474794;4865,44;3419,234;290,3094106882757;28,605036207778003
713;21;;BW 67;9,997728309014871;4649,607267857143;112;0,4186288259210099;5431,728;3872,89;281,127328005855;26,564035594556287
714;22;;BW 67;10,49279667028674;5255,324472222221;108;0,4093008187787194;5898,526;4565,228;290,5954813611892;27,962563231528573
715;23;;BW 67;10,998447282322049;5892,087329545454;88;0,3984665708450601;6345,508;5109,826;233,62863278006657;24,90489593494602
716;24;;BW 67;11,479178688655232;6226,405041666664;72;0,37035803387453864;6380,417;5722,765;143,79867384865554;16,946836234002834
717;25;;BW 67;11,964786767367572;6347,604930232558;43;0,3334355098830076;6382,76;6241,424;35,44523469307823;5,405347615798069
718;26;;BW 67;12,450563086073295;6360,746967741936;31;0,2965227299114232;6380,876;6321,792;16,623007380302457;2,9855802611325313
719;27;;BW 67;12,982058945189385;6352,078142857143;14;0,26121730931591153;6375,485;6303,153;18,734255547021153;5,0069404038015985
720;28;;BW 67;13,52133245257278;6361,752571428571;14;0,23154486318251316;6382,746;6337,744;15,776034213150943;4,216322496259618
721;29;;BW 67;14,025952815320798;6358,321333333333;9;0,20733002559748867;6379,838;6342,095;15,087718490547033;5,029239496849011
722;30;;BW 67;14,547549729108978;6356,781933333334;15;0,18577386291227893;6387,919;6339,357;17,403364758683853;4,493529458557042
723;31;;BW 67;15,010570410103643;6351,510571428572;14;0,16896715318483085;6382,987;6329,936;14,716627773812982;3,933184215592135
724;32;;BW 67;15,481423364185606;6356,478307692309;13;0,1541348191250126;6382,727;6328,647;16,022430914110483;4,443822786031132
725;33;;BW 67;15,974107636479102;6352,2275;8;0,14021454723027932;6375,23;6344,386;11,444443754815314;4,046221892968971
726;34;;BW 67;16,55420741257567;6355,385181818181;11;0,12604730074028228;6379,775;6339,399;15,92985545959664;4,803032138552411
727;35;;BW 67;16,927233825046294;6349,488307692308;13;0,11778706421240377;6379,651;6339,223;13,364138065388786;3,706545003626107
728;36;;BW 67;17,418297565086668;6346,0929090909085;11;0,10804536951742186;6359,798;6341,804;5,2390349961523555;1,5796284859798553
729;37;;BW 67;17,910100011098137;6354,870000000001;4;0,09952438153874019;6381,578;6343,524;17,910639147352274;8,955319573676137
730;38;;BW 67;18,533435666138928;6346,7972;5;0,08970231817854159;6350,631;6343,514;3,130722392675392;1,4001016177405932
731;39;;BW 67;19,06526945500617;6350,758833333333;6;0,08245436048826978;6379,742;6339,605;14,600748383787371;5,960730567174205
732;40;;BW 67;19,32026677390493;6346,724999999999;3;0,07918212891375989;6348,647;6345,277;1,734281407384418;1,0012878374039569
733;42;;BW 67;20,666651194929788;6349,74925;4;0,06472366422914518;6374,321;6336,958;16,72978446513908;8,36489223256954
734;7;;BW 68;3,164134761085244;0,12507142857142903;14;0,0003552303341907793;48,17;-32,473;22,635578548499147;6,049612834278115
735;8;;BW 68;3,533195936400998;45,12110256410257;39;0,09204355546175874;157,852;-41,739;42,31186703004431;6,775321151567331
736;9;;BW 68;4,024681299169534;141,9794157303371;89;0,1959511186215401;295,747;3,22;58,40153959614596;6,190550816102221
737;10;;BW 68;4,52609695362134;265,6072422360247;161;0,2577420058804485;483,02;116,153;58,06295991860649;4,576002292889758
738;11;;BW 68;5,010237402770585;416,8590319148934;188;0,2982161444449704;695,806;252,88;75,33600605514751;5,494442941359712
739;12;;BW 68;5,500463728478946;601,5489821428572;224;0,32522949925208244;839,456;413,384;85,80203225503375;5,732889424772554
740;13;;BW 68;5,9818748502373476;825,9289350000004;200;0,3471742953864602;1357,091;538,613;108,93920436855159;7,7031650146069985
741;14;;BW 68;6,493711776655975;1083,857790243903;205;0,3561312856073989;1463,317;827,0;122,68248315772306;8,56851629975948
742;15;;BW 68;6,996604316752181;1406,9276449704143;169;0,3695954975009039;1850,462;1145,116;142,42260590744868;10,955585069803744
743;16;;BW 68;7,492933220569341;1761,914971631206;141;0,3768306413776832;2259,948;1384,071;168,71593626015903;14,208444983602929
744;17;;BW 68;7,999072191287362;2215,067795081966;122;0,38939020587349477;2726,391;1739,738;184,7391544769502;16,725497173834764
745;18;;BW 68;8,472935719231726;2631,6633059701503;134;0,3892650745635959;3156,444;2191,929;207,96284450780598;17,965253506437957
746;19;;BW 68;8,998021972420846;3202,441056737589;141;0,3955094336151864;3731,044;2789,623;192,1898683846551;16,185306686965873
747;20;;BW 68;9,50377392618359;3793,6663488372096;129;0,3976378266125471;4611,35;3223,765;257,417605568105;22,664356412661
748;21;;BW 68;9,990812784557162;4375,418758064517;124;0,39476079174823525;5544,702;3770,381;286,0897356582904;25,691616689833722
749;22;;BW 68;10,50997787324787;5016,375774509803;102;0,38877784348443595;5811,845;4381,583;307,39574981855714;30,436714640431685
750;23;;BW 68;10,984469675749912;5583,827971830986;71;0,37906317585692323;6029,565;5028,134;252,44330275206485;29,959508144002847
751;24;;BW 68;11,529389488667892;6061,623746268655;67;0,3558663243740797;6379,241;5544,623;226,6682406569021;27,691933014275
752;25;;BW 68;11,974292163612636;6309,904796610167;59;0,33066642894755743;6378,498;6103,68;65,32726353331385;8,504885296759419
753;26;;BW 68;12,49923864544952;6345,248155555555;45;0,2923578646161871;6376,816;6236,822;31,142804934363536;4,642495256216849
754;27;;BW 68;12,956324605234139;6351,17875;16;0,26273971528465384;6373,653;6303,458;17,54624288178728;4,38656072044682
755;28;;BW 68;13,421882940642394;6362,833153846154;13;0,23677020200385004;6383,034;6341,345;13,541760685906285;3,755808654853655
756;29;;BW 68;13,977697478514914;6354,357083333333;12;0,2093541411276165;6375,728;6345,93;10,053989334481965;2,902336724346395
757;30;;BW 68;14,559912968470892;6355,011111111111;9;0,18524940720547048;6387,029;6338,56;16,350944150448854;5,450314716816284
758;31;;BW 68;15,015355862032077;6345,331571428571;14;0,16864143241527227;6382,04;6325,126;14,632243535395537;3,9106315792348543
759;32;;BW 68;15,492485373569739;6353,905307692307;13;0,1537426291067665;6381,585;6337,953;15,158855934099025;4,204310180597354
760;33;;BW 68;15,927924695585777;6352,424705882351;17;0,14144213219805724;6379,643;6329,956;14,795670788970082;3,5884772626346724
761;34;;BW 68;16,497881200121107;6355,744375;8;0,12734994319963816;6384,062;6342,743;15,366181344920701;5,432765514967825
762;35;;BW 68;17,031112339159264;6355,8568888888885;9;0,11576090643906424;6378,78;6338,659;16,35615856829185;5,452052856097283
763;36;;BW 68;17,4953864709862;6349,009666666668;9;0,10667243694198181;6378,659;6336,842;11,750120563211093;3,9167068544036976
764;37;;BW 68;17,927999572820575;6350,6129;10;0,09916010806850928;6380,385;6343,191;11,28195010182223;3,567665877012681
765;38;;BW 68;18,468696309555842;6343,745;4;0,09060535095659909;6344,264;6343,014;0,5610383231116789;0,28051916155583945
766;39;;BW 68;18,967059150598217;6355,170333333333;3;0,08380000587558084;6380,778;6338,248;22,556074266887393;13,022755549848627
767;40;;BW 68;19,397244377464727;6351,6206;5;0,0783035201564714;6373,692;6343,673;12,422139380960038;5,55534961636076
768;41;;BW 68;19,9414470745921;6355,320499999999;6;0,072108140467554;6377,414;6339,102;17,299656502370233;7,0625551927047
769;43;;BW 68;21,064118908333107;6354,147;3;0,061170807609551396;6370,192;6345,18;13,927440504270182;8,041011524262887
770;7;;BW 70;3,112881464438294;-28,833333333333332;3;-0,08600504987143255;-24,844;-35,646;5,928676861942582;3,4229231821808552
771;8;;BW 70;3,5778898755875757;25,51274418604652;43;0,050117928992745656;106,521;-17,613;30,372374366701997;4,631743668528704
772;9;;BW 70;4,022328364583498;117,83873958333332;96;0,16291923933248104;240,703;3,309;50,796298412849524;5,184375497234514
773;10;;BW 70;4,514766617549527;243,31513294797685;173;0,2378921190188607;372,25;127,553;54,22094270881154;4,122341937948071
774;11;;BW 70;4,999090402989897;400,34154726368143;201;0,288319848680025;547,929;242,142;63,784098937109725;4,498983454678142
775;12;;BW 70;5,492711050002921;575,8958809523806;210;0,31268033077871954;789,204;406,121;81,80311521676651;5,644951245800503
776;13;;BW 70;6,016295577922216;821,5334419889504;181;0,33943342174358554;1127,234;630,264;99,91332395644628;7,426498882892329
777;14;;BW 70;6,4817035881031595;1083,713367346938;196;0,35806657336782416;1368,631;817,315;116,13759809307442;8,295542720933886
778;15;;BW 70;6,9779224892665175;1396,0519723756897;181;0,36969196643092456;1760,574;1054,424;139,60166813996292;10,376510273477399
779;16;;BW 70;7,4792617705146665;1771,576890410959;146;0,38097866477502096;2188,84;1361,251;151,69128015482164;12,55405967057619
780;17;;BW 70;8,019627770118959;2234,6535828571427;175;0,3898202760866431;2713,312;1806,025;176,9333250479411;13,374902191903074
781;18;;BW 70;8,504596876045973;2693,565188571429;175;0,39398813449039355;3297,58;2263,063;200,14444987599677;15,129498304620563
782;19;;BW 70;8,988948365486365;3214,9193375000004;160;0,3982541163691118;3765,032;2751,916;220,26950866674196;17,41383366182758
783;20;;BW 70;9,47128227694603;3785,1900396825395;126;0,4008465937634004;4489,479;3138,151;255,20231484531328;22,735229201494654
784;21;;BW 70;9,999562231841383;4462,40014953271;107;0,401552559565697;5092,934;3663,02;281,8829772106965;27,25065597104075
785;22;;BW 70;10,496339209880741;5072,770012345678;81;0,39468302718456794;5648,155;4531,385;271,49189813586037;30,16576645954004
786;23;;BW 70;11,016221714871552;5763,9212;60;0,3879152742842133;6323,411;5027,46;255,59707617580509;32,99744064560672
787;24;;BW 70;11,48004790644792;6164,993049999999;80;0,3666218460557216;6365,333;5513,508;180,3010566351299;20,158270952559498
788;25;;BW 70;12,03390078686021;6336,053901960787;51;0,3271270317411315;6380,225;6057,618;55,08498338322512;7,7134405160543995
789;26;;BW 70;12,4819881879435;6355,2861;30;0,2940361002694369;6381,245;6283,419;21,330384074900277;3,8943775060239485
790;27;;BW 70;12,962044724946445;6362,439823529414;17;0,262857268498212;6382,929;6346,096;12,708127489107428;3,082173643612075
791;28;;BW 70;13,530675488088495;6349,682;14;0,23062712793237294;6376,668;6308,268;16,57829951843934;4,4307369180942455
792;29;;BW 70;14,037142182184215;6353,04142857143;14;0,20666286243935583;6377,997;6321,677;14,945123921633098;3,994252379830744
793;30;;BW 70;14,447085352005649;6354,45105882353;17;0,1896069154741202;6380,959;6331,833;16,319859173223115;3,9581472450826003
794;31;;BW 70;15,03701516236065;6354,95125;20;0,1681683101371739;6382,448;6333,879;14,832039962881302;3,3165449601996047
795;32;;BW 70;15,544715633726835;6349,207999999999;14;0,15208558735457137;6376,336;6335,33;12,476678891189298;3,3345326954017818
796;33;;BW 70;15,9075252062574;6349,50264;25;0,1419216650049847;6377,255;6336,43;11,37536184362204;2,275072368724408
797;34;;BW 70;16,502217179074982;6351,446888888889;9;0,12716354468612426;6366,742;6340,94;7,916372013814842;2,638790671271614
798;36;;BW 70;17,516065955899144;6356,8178;5;0,106425793763719;6384,398;6332,846;24,466377790756276;10,941696780664431
799;39;;BW 70;19,089565509428088;6342,301285714287;7;0,08203054323611308;6348,827;6330,996;5,5872510746723645;2,1117824080087786
800;40;;BW 70;19,466378778839662;6343,360500000001;4;0,07737144969318901;6346,341;6337,689;3,8587922549248486;1,9293961274624243
801;7;;BW 71;3,2175816368362513;-11,049;4;-0,02984359235959526;-3,596;-20,674;7,291002765966649;3,6455013829833245
802;8;;BW 71;3,5656932954029363;48,023186046511626;43;0,09530942860910398;121,478;-36,131;35,32879818508772;5,387591214794996
803;9;;BW 71;4,020937070886772;138,18065853658533;123;0,19124156055392014;246,974;20,899;50,6877051055387;4,570356454464162
804;10;;BW 71;4,51369989216248;269,30222842639597;197;0,2634867351148048;439,623;133,047;62,67233412175571;4,4652189220317045
805;11;;BW 71;5,004452221456887;426,1409570552146;163;0,30591479736745525;610,105;259,746;69,60557163197636;5,451929135813081
806;12;;BW 71;5,492798623265607;617,7070892857146;224;0,3353655156183354;845,679;401,297;83,09133386077812;5,55177326994786
807;13;;BW 71;5,991067421314159;838,1412929292934;198;0,3506884530869874;1127,052;580,847;106,00833045254076;7,533683997381321
808;14;;BW 71;6,487963291776262;1114,052890052356;191;0,3670265718419354;1403,547;773,521;117,63319015890683;8,511638913851938
809;15;;BW 71;7,001789068547414;1447,6821647727272;176;0,37945737991063627;1871,395;1149,026;142,03234071279525;10,706090505460484
810;16;;BW 71;7,520151793273912;1841,5090723684216;152;0,3895927728808174;2444,952;1511,217;180,93251698490084;14,675565017028223
811;17;;BW 71;8,00506200982551;2279,0558695652176;161;0,3997401030592188;2638,899;1839,178;180,04228736678533;14,189320023685408
812;18;;BW 71;8,504817284697362;2766,44617647059;153;0,40461698669941515;3254,546;2241,245;218,50056578877494;17,664723764790974
813;19;;BW 71;8,99190692524766;3293,773;148;0,4076196448249997;3843,372;2597,264;245,89121058936192;20,212133004089726
814;20;;BW 71;9,479056783407737;3879,641993006994;143;0,40983885216424937;4490,402;3150,786;253,30442051578558;21,182379775580188
815;21;;BW 71;9,989183596093477;4453,513988888891;90;0,4020033614691736;5130,554;3847,4;285,8628870537547;30,132594053377506
816;22;;BW 71;10,47945307743216;5117,79753164557;79;0,40011432277063563;5933,297;4493,748;292,62519875167493;32,92290706215825
817;23;;BW 71;11,012165494027268;5785,476098360656;61;0,3897963471960679;6284,263;5140,73;244,33649360214346;31,28408229456245
818;24;;BW 71;11,501800276876736;6179,278164556963;79;0,3653903971007246;6368,885;5601,523;166,57884516744227;18,74158432481188
819;25;;BW 71;11,986044055059155;6337,462065217393;46;0,33113463916035063;6381,386;6159,91;42,58577150092474;6,278929454461814
820;26;;BW 71;12,5215310072762;6346,988657142856;35;0,2908789353620311;6378,886;6216,585;29,5978462441232;5,002949136804233
821;27;;BW 71;12,986636110876926;6359,663071428572;14;0,26125279325607864;6379,944;6336,921;13,40917905170407;3,583753846384495
822;28;;BW 71;13,488053596652483;6355,680533333334;15;0,23304031574840228;6384,782;6338,019;13,430891529107981;3,467841281130232
823;29;;BW 71;14,006998427668945;6353,496357142857;14;0,20801487647883193;6382,705;6341,859;13,200301474454244;3,527928965681048
824;30;;BW 71;14,512012862111979;6352,983159999999;25;0,18703013612311903;6378,217;6336,55;11,941285280069124;2,388257056013825
825;31;;BW 71;14,967997925027209;6352,539368421053;19;0,17044060692543891;6383,22;6325,852;15,057488835240525;3,454424851384495
826;32;;BW 71;15,475023098539484;6347,665050000001;20;0,15411216941341177;6377,984;6330,945;11,18833332433013;2,5017873868128375
827;33;;BW 71;16,043610575965264;6353,945384615386;13;0,13843757768363493;6376,787;6342,233;12,648418125985124;3,5080400082113465
828;34;;BW 71;16,553571691552484;6346,591615384614;13;0,12588739919932207;6370,738;6336,255;10,427563278305886;2,8920856983136343
829;35;;BW 71;17,08725786438758;6355,92975;4;0,11462485989783269;6380,195;6340,753;18,610912737334104;9,305456368667052
830;36;;BW 71;17,527821839718126;6347,725333333333;3;0,1060598785756927;6356,556;6338,273;9,157339915790068;5,286992665442301
831;37;;BW 71;17,983320431546744;6349,341125;8;0,09822812679757348;6377,524;6340,362;12,913099820807687;4,565470224715954
832;39;;BW 71;19,095045117881135;6356,072444444445;9;0,08213790500619488;6382,067;6342,172;16,678289346565794;5,559429782188598
833;7;;BW 72;3,113534637138543;-19,06533333333333;6;-0,05683294328613963;-8,606;-25,848;6,38488864951196;2,606619875965381
834;8;;BW 72;3,56048894724747;24,283200000000004;60;0,04840540305369047;122,183;-36,438;29,278694715279038;3,7798632343655605
835;9;;BW 72;4,008780234717999;108,75999999999993;132;0,1518970373309958;225,308;17,202;48,71644155833706;4,240221976489029
836;10;;BW 72;4,504025519199656;235,13676063829786;188;0,23154470452547501;375,916;71,079;61,42263870380466;4,479706336154358
837;11;;BW 72;5,004681050294634;397,60335071090026;211;0,28538928959155124;563,506;226,303;65,51409303544823;4,51017616445246
838;12;;BW 72;5,499884226861912;578,6924623115581;199;0,3129709530026176;746,582;411,793;76,14623559825655;5,397863524774075
839;13;;BW 72;5,997268146401095;796,380345744681;188;0,33218267758591197;1055,456;592,55;95,41689308840716;6,9589921495480125
840;14;;BW 72;6,492409765630983;1049,3256224489799;196;0,3449922668833433;1371,182;765,721;112,76155905990669;8,054397075707621
841;15;;BW 72;6,996037254769266;1375,723449704141;169;0,36148613912510885;1735,287;1069,54;131,72732810633735;10,132871392795181
842;16;;BW 72;7,48298827813443;1739,5533374999995;160;0,37353336860168923;2133,286;1318,522;168,90586997995104;13,3531814827226
843;17;;BW 72;7,99389392658063;2154,6799806451613;155;0,37951110004553157;2669,224;1775,123;189,66067449857093;15,233911968993741
844;18;;BW 72;8,520956741894445;2665,534105263157;152;0,38764662906218017;3215,523;2205,398;192,87982682160043;15,644619807227697
845;19;;BW 72;8,970038961483832;3156,314857142858;140;0,39347231552505363;3703,186;2698,889;211,05011100474727;17,836989927658788
846;20;;BW 72;9,492873349663276;3722,618512820514;117;0,39153656135442977;4241,108;3050,975;239,64129431929683;22,15484549709697
847;21;;BW 72;9,98790318451943;4359,969060869565;115;0,3937107610589356;4951,94;3792,429;277,6810777913006;25,89389401977404
848;22;;BW 72;10,501640386433474;4970,1268;85;0,3861116372127815;5528,33;4294,835;274,4839629401045;29,771965872237963
849;23;;BW 72;11,003376004223314;5619,404012195121;82;0,3795152620221649;6180,239;4990,933;260,75276225903315;28,795325464496678
850;24;;BW 72;11,492263941576637;6123,895919354838;62;0,3630177620696884;6376,51;5736,244;163,05163795561754;20,70757872795251
851;25;;BW 72;11,953790678603482;6311,894843137253;51;0,33247551278827314;6383,593;5943,843;81,4598129291671;11,406655369336006
852;26;;BW 72;12,468934408871668;6355,701933333334;45;0,29497984983013015;6381,659;6305,484;15,694541260636571;2,3396040756305743
853;27;;BW 72;12,991212127304662;6351,815961538461;26;0,26065480384455253;6381,244;6326,668;12,322002893947857;2,416543584722573
854;28;;BW 72;13,4466730106832;6361,171714285716;14;0,23540161426202594;6383,752;6340,644;15,447027722204448;4,1283918128920085
855;29;;BW 72;13,94746333000978;6353,528647058824;17;0,21069108389626023;6377,062;6341,634;11,84396440671986;2,8725833102918816
856;30;;BW 72;14,571938332668779;6352,1612;5;0,18470828945631051;6372,891;6344,23;11,776895015240317;5,266787563591154
857;31;;BW 72;14,984507962035734;6355,3366470588235;17;0,1699526534785439;6382,487;6343,375;14,154878898021115;3,4330624008451514
858;32;;BW 72;15,452700818907404;6346,316294117648;17;0,15474811730451912;6379,204;6336,483;11,22200960036056;2,7217371125871774
859;33;;BW 72;15,9404794083574;6352,488866666666;15;0,14110962133019997;6376,894;6340,605;13,28149111070786;3,429266258971559
860;34;;BW 72;16,485751826015495;6348,4929375;16;0,12748562494017146;6375,797;6335,628;11,22800471124927;2,8070011778123174
861;35;;BW 72;16,97348635467435;6355,7825;4;0,1169425904439543;6379,449;6342,072;16,893677525433063;8,446838762716531
862;36;;BW 72;17,50878853149788;6345,5748;5;0,10637008965921829;6351,37;6338,234;4,8670890376074105;2,17662838812684
863;37;;BW 72;18,128558306576615;6343,3524;5;0,0957956713767849;6346,967;6337,896;4,514598575732058;2,018989861292123
864;38;;BW 72;18,62553173568564;6340,944333333333;3;0,08829675636217463;6350,475;6331,269;9,603817227193284;5,544766461368008
865;39;;BW 72;19,014230778429436;6353,90825;4;0,08316134542814274;6383,273;6342,697;19,60289001440043;9,801445007200215
866;41;;BW 72;20,096878734623598;6372,216333333334;3;0,07063525628517763;6377,707;6369,271;4,759261007061489;2,74776062357064
867;7;;BW 73;3,1801875704801628;-19,8465;4;-0,055519119606045934;-1,23;-33,74;13,554051927990635;6,777025963995317
868;8;;BW 73;3,5238924310043727;34,03782978723406;47;0,06998593730556311;156,289;-38,851;37,27564680995935;5,437211905013241
869;9;;BW 73;4,03367453215291;131,26016666666663;66;0,17994809021046623;274,999;48,649;47,19055135302579;5,808755326180711
870;10;;BW 73;4,522461181513094;271,5498518518519;135;0,2641446850647989;437,925;145,208;51,739169779918214;4,452998731204918
871;11;;BW 73;5,001833950160251;414,48380000000003;155;0,29801395463368585;564,319;239,521;72,03613444982126;5,786081556951562
872;12;;BW 73;5,49723743744501;599,4914782608698;207;0,324688104108436;833,691;418,228;85,62045046859377;5,9510326869205405
873;13;;BW 73;5,99781546132878;819,9198699186996;246;0,3419077639102947;1109,003;534,288;110,98822069670166;7,076350494055141
874;14;;BW 73;6,504993398387213;1105,829047619047;210;0,3614633447282469;1530,226;817,101;130,2971390134802;8,99135681140457
875;15;;BW 73;6,981578178486851;1414,439639534884;172;0,3739731754414134;1838,21;1108,84;135,47774664967233;10,330081337978926
876;16;;BW 73;7,495660337988264;1814,084183006536;153;0,3875650364344902;2530,7;1375,379;156,98294060105948;12,691318539573166
877;17;;BW 73;7,991539128354998;2250,3984645161295;155;0,39672080994452297;2962,33;1771,235;206,53246594768626;16,589086869507877
878;18;;BW 73;8,494032349502262;2730,3878176470594;170;0,4008662148164648;3239,528;2259,736;193,13009923394767;14,812402440505622
879;19;;BW 73;8,989721808729444;3270,1850481927695;166;0,404995708038567;4129,892;2651,995;242,08405959618113;18,78936701206992
880;20;;BW 73;9,496796013351428;3892,0714848484863;132;0,4088521905643739;4728,412;3277,853;261,0109376126065;22,71808609920071
881;21;;BW 73;9,98537411675132;4518,115931297712;131;0,408301708421142;5510,629;4017,612;272,81260896357134;23,83574831597537
882;22;;BW 73;10,48621330383445;5224,404833333334;114;0,40765953940511473;5916,818;4519,312;303,6714165634082;28,44143401362023
883;23;;BW 73;10,97456005496565;5801,640267441859;86;0,39491741742784336;6377,373;4950,413;270,12078654881697;29,12787351345298
884;24;;BW 73;11,502872197247267;6211,341968749998;64;0,3671837104752705;6381,61;5591,477;159,73123470270258;19,966404337837822
885;25;;BW 73;11,965543292004329;6341,9532500000005;44;0,3330754465006296;6380,767;6142,148;51,445938650526465;7,755767067792687
