;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
57;20;BW 07;9,49352303268589;4055,327094339623;53;0,6842033520959626;4940,085;3239,702;395,30640552917276;54,299510796016335
58;21;BW 07;10,00451435467795;4821,736366666668;30;0,6951154790491364;5489,804;3986,669;411,1309369712539;75,06189608913014
59;22;BW 07;10,484110656764859;5558,188970588235;34;0,696273799469248;6273,723;4910,759;329,3938313100602;56,49057602434555
60;23;BW 07;10,97743951319512;6070,603304347826;23;0,6624761216425054;6349,745;5537,336;195,15906503144706;40,693478092958735
61;24;BW 07;11,501759098755464;6282,231333333334;12;0,5960225024276397;6378,825;5813,321;166,537272042427;48,07516942190058
62;25;BW 07;12,00556682820424;6379,2773333333325;6;0,5321879145507914;6383,272;6366,799;6,18159894094297;2,523627199973194
63;26;BW 07;12,429023028446174;6380,0985;4;0,479686989337278;6380,58;6379,576;0,48841273529683765;0,24420636764841883
64;27;BW 07;12,973565383998054;6380,911;5;0,4218384727018714;6384,207;6376,378;2,886777182257275;1,2910060030845132
65;34;BW 07;16,605538891469937;6380,409333333333;3;0,20115514856914668;6381,125;6379,935;0,6306396223938966;0,36409995575076015
66;13;BW 08;6,0184130409130345;891,7895000000001;16;0,5905516925503925;1086,865;701,276;111,49625464920341;27,874063662300852
67;14;BW 08;6,450865823019835;1178,1096249999998;8;0,6335387909299868;1512,585;986,244;186,17132805328805;65,82150426449265
68;15;BW 08;7,021140611282264;1497,2178333333334;12;0,6244584012635239;1751,433;1281,575;145,65850928663954;42,04798977320048
69;16;BW 08;7,55036511318549;1917,4857931034485;29;0,6430871451206717;2178,491;1537,242;169,4290600068737;31,462186594996425
70;17;BW 08;7,991579760033821;2224,0970357142855;28;0,6290676469027382;2623,647;1861,863;176,80952676433566;33,41385980324649
71;18;BW 08;8,53406183731387;2697,9581874999994;32;0,6266274159611162;3466,443;2034,731;281,48475812898204;49,75994531841459
72;19;BW 08;8,998260941061352;3190,8526666666667;30;0,6322262674809033;3876,652;2540,556;340,67695381790026;62,1988174760699
73;20;BW 08;9,46901157718294;3899,094894736842;19;0,6629662130784726;4518,071;3172,14;389,6995268522624;89,40320294182246
74;21;BW 08;9,993321008984548;4533,693666666667;30;0,6557890959526593;5271,233;3705,366;435,317602853233;79,47775692059699
75;22;BW 08;10,515398892428136;5306,030680000001;25;0,6587703354014554;5968,044;4285,193;423,4274812406606;84,68549624813213
76;23;BW 08;10,988178839054214;5945,744967741936;31;0,646949904157952;6375,935;4944,171;319,5507607106664;57,393010890324916
77;24;BW 08;11,479665587383861;6264,557804347827;46;0,5977839408989032;6380,89;5662,374;179,5269823256683;26,46980945668218
78;25;BW 08;11,961752781526549;6369,723580645163;31;0,5372515194155476;6381,907;6269,71;25,735686666280404;4,6222657765637365
79;26;BW 08;12,449100113218668;6380,528466666667;15;0,47740207874577945;6382,032;6379,214;0,8087177564043665;0,20881002682242253
80;27;BW 08;12,951089999945633;6380,702000000001;9;0,42402457879901195;6383,104;6378,509;1,4770905524036908;0,4923635174678969
81;29;BW 08;13,96164321966416;6381,73375;4;0,33850930220817654;6385,229;6380,245;2,355064808025412;1,177532404012706
82;34;BW 08;16,605538891469937;6380,409333333333;3;0,20115514856914668;6381,125;6379,935;0,6306396223938966;0,36409995575076015
83;8;BW 09;3,573481094900805;59,28270000000001;10;0,18754048813690424;167,809;4,006;56,3145885382583;17,80823652761085
84;9;BW 09;4,058299326355695;164,10314285714284;7;0,35442651483687193;233,529;56,969;64,62700583973796;24,42671220438081
85;10;BW 09;4,488910124194158;316,62231999999995;25;0,5053128353789887;432,455;197,454;60,230951845597346;12,046190369119468
86;11;BW 09;4,980131945071251;460,9573478260869;23;0,5387406277215943;596,714;362,779;64,63700956503078;13,47774817585393
87;12;BW 09;5,5097723910099345;679,3678333333334;36;0,5863346204408207;917,806;517,689;91,0497183999725;15,174953066662084
88;13;BW 09;6,006348506994578;931,9332162162161;37;0,6208615168854816;1122,107;710,062;89,58147037726023;14,727103011346445
89;14;BW 09;6,4771705453807495;1144,2479523809525;21;0,6078629600780101;1390,011;949,92;113,3069038816595;24,725593514228112
90;15;BW 09;7,028076715792646;1558,3989677419356;31;0,6480532680372273;1885,689;1317,745;156,84014752744997;28,169322066591587
91;16;BW 09;7,521161703079508;1943,0115967741938;62;0,6592682307426606;2405,433;1514,098;185,57578274898992;23,56814797728148
92;17;BW 09;8,02340072409514;2365,9026506024093;83;0,6612458422705395;2829,044;1946,323;197,1866268608666;21,64404417724622
93;18;BW 09;8,489035880634772;2839,889253731344;67;0,6701435318342581;3416,08;2248,481;254,84385952800903;31,134132716153164
94;19;BW 09;8,985354642364873;3326,766173913044;69;0,6620002321244112;3973,5;2624,242;279,61188685305956;33,66131553172715
95;20;BW 09;9,493092320511987;4004,4890000000005;75;0,6757180580706831;4664,022;3218,44;292,0619706422464;33,724411474070706
96;21;BW 09;10,006366537673767;4771,487576923078;52;0,687489562727201;5450,452;3767,896;334,0659324136267;46,32660956550072
97;22;BW 09;10,480894472131476;5417,978285714285;35;0,6793346220412706;5877,214;4937,419;270,2195160311194;45,67543473687623
98;23;BW 09;11,020347890007793;6107,571760869563;46;0,6587554152725649;6381,152;5572,306;236,02992293343613;34,800713548395436
99;24;BW 09;11,457619841431319;6339,5509999999995;43;0,6084386696701705;6381,364;5776,887;110,83364062327614;16,90197173980731
100;25;BW 09;11,945553665100062;6380,6378399999985;25;0,5403644599774445;6382,636;6378,802;1,10438714830145;0,22087742966029
101;26;BW 09;12,463448880184188;6379,839153846153;13;0,47570372577239295;6382,104;6377,826;1,1403934880963158;0,31628824581049997
102;27;BW 09;12,985390867127757;6380,3596;10;0,4206506942140903;6381,923;6378,018;1,0990849931748221;0,3475611920543055
103;8;BW 10;3,561776151445169;76,04442857142855;7;0,24294561750305801;172,285;-0,977;63,89298641441313;24,149278939109372
104;9;BW 10;4,007451253866367;167,71590909090907;11;0,37619329352998404;248,275;58,928;54,50818421017994;16,43483591170378
105;10;BW 10;4,535385028662369;323,6057096774194;31;0,5007433873060683;428,163;214,288;62,140856936046795;11,160827378201295
106;11;BW 10;4,995014970380755;464,44933333333336;15;0,5379841674349315;560,561;377,417;62,747685369566405;16,20138269662623
107;12;BW 10;5,502727042979408;710,1367837837837;37;0,615247178223075;888,1;538,197;87,32358411618475;14,355908796574957
108;13;BW 10;5,956923792172519;897,1878974358976;39;0,6127154163791901;1075,499;775,033;75,72894706426919;12,126336483004598
109;14;BW 10;6,452225600709775;1177,0305238095236;21;0,6325583996075715;1536,513;920,21;155,94974458671587;34,03102424655501
110;15;BW 10;7,038609520281939;1558,889684210527;38;0,6453514629343005;2019,073;1187,968;163,0673462266775;26,453016644913713
111;16;BW 10;7,5089506211126436;1930,7189402985073;67;0,6582984693324758;2339,024;1401,399;177,2383583903481;21,653111763172515
112;17;BW 10;7,991279409890797;2371,8038749999996;72;0,6709209611982485;2863,376;1868,875;206,83858573429097;24,37616109729204
