;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
997;15,51;9,72;3232,018;5,32;15,69;1,2495596282410053;15,612966576382194;0,07640720802762638;True;32,0;
998;15,18;9,72;3232,181;5,35;15,06;1,2494209985720044;15,280210679808878;0,08151255307830921;True;32,0;
999;15,28;9,73;3232,502;5,29;15,2;1,2496982801546825;15,382008560679933;0,07991282906869038;True;32,0;
1000;15,58;9,73;3231,676;5,27;15,43;1,2497907271326407;15,68439808089201;0,07536003531317992;True;32,0;
1001;15,96;9,83;3341,433;5,13;15,5;1,250438133608002;16,06971818613501;0,07244773715796139;True;33,0;
1002;16,07;9,73;3231,83;4,98;15,96;1,251132324344234;16,18346807519698;0,06860417900763925;True;33,0;
1003;15,95;9,71;3230,249;4,84;15,82;1,2517807428923062;16,065395192340358;0,07009363952263357;True;33,0;
1004;15,7;9,73;3232,96;5,35;15,75;1,2494209985720044;15,803643456719326;0,07369627074334677;True;33,0;
1005;15,84;9,72;3233,553;5,26;15,9;1,2498369543346746;15,9463368851096;0,07174869873150205;True;33,0;
1006;15,96;9,75;3261,062;4,9;15,87;1,2515027891189199;16,07427761754824;0,0706450133160759;True;33,0;
1007;15,91;9,83;3342,382;5,09;15,61;1,250623196316533;16,020164698519906;0,07314287106747915;True;33,0;
