;Identifier;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
5167;BW 06;8,21;9,04;2651,592;3,09;-0,01;1,2599281756200187;8,287299930349308;0,4191643888613672;True;18,0;
5168;BW 06;8,27;9,02;2598,551;5,78;0,01;1,2474364047661957;8,320184394907317;0,40592821627221093;True;18,0;
5169;BW 05;8,6;9,72;3356,491;6,0;0,03;1,2464227759129405;8,649842779822725;0,4666354141478314;True;18,0;
5170;BW 06;8,36;9,32;2834,69;6,72;-0,01;1,243113576479339;8,401003862699168;0,4301588557007853;True;18,0;
5171;BW 06;8,4;9,28;3116,123;3,24;-0,01;1,2592267081329702;8,477514969447235;0,4601778869985716;True;18,0;
5172;BW 06;8,25;9,12;2716,742;6,12;-0,06;1,2458703809855896;8,296588293298134;0,42802252874601754;True;18,0;
5173;BW 06;8,52;9,12;2946,08;5,79;0,02;1,2473903052305246;8,57159586484685;0,42089748000452876;True;18,0;
5174;BW 05;8,21;8,74;2481,075;4,75;0,02;1,2521978430213256;8,27031614351413;0,3946302824996592;True;18,0;
5175;BW 06;8,38;9,35;2870,443;6,61;-0,02;1,2436183500956004;8,422241616566874;0,43229746433903793;True;18,0;
5176;BW 08;8,42;9,24;2768,491;6,77;-0,01;1,2428842282779222;8,460777761142763;0,4112719619222953;True;18,0;
5177;BW 09;8,21;8,79;2446,056;4,03;0,01;1,2555420316447021;8,27767198656666;0,38802401620692073;True;18,0;
5178;BW 09;8,59;9,13;2718,339;4,01;0,01;1,255635114850982;8,661018211590868;0,3764554685888193;True;18,0;
5179;BW 06;8,27;8,95;2599,138;5,71;0,01;1,2477591697276744;8,320901928456946;0,40591488599651143;True;18,0;
5180;BW 08;8,52;9,14;2711,077;6,72;-0,01;1,243113576479339;8,56178862562164;0,3886558393449728;True;18,0;
5181;BW 08;8,65;9,27;3128,629;6,21;-0,01;1,2454563123063682;8,697883317063903;0,4277895628144004;True;18,0;
5182;BW 06;8,33;9,37;2919,858;6,55;-0,04;1,2438938017687478;8,372607642577416;0,4476064762598819;True;18,0;
5183;BW 08;8,47;9,12;2910,065;3,75;0,0;1,2568461360129861;8,542770754191299;0,4199748491036392;True;18,0;
5184;BW 05;8,57;9,78;3299,884;6,61;0,02;1,2436183500956004;8,613199362049892;0,46464580928128424;True;18,0;
5185;BW 06;8,51;9,34;2959,385;3,77;-0,08;1,2567529184347397;8,582902215429733;0,4211296544190202;True;18,0;
5186;BW 05;8,41;9,08;2647,207;5,77;0,0;1,247482506736378;8,461138180595501;0,393204418371108;True;18,0;
5187;BW 07;8,46;9,04;2854,765;4,93;-0,01;1,2513638460618985;8,520260397064273;0,4152681370007809;True;18,0;
5188;BW 09;8,39;9,25;2770,437;6,15;0,0;1,245732336461205;8,437067245771393;0,4150406138316704;True;18,0;
5189;BW 09;8,55;9,36;2952,356;3,54;0,01;1,2578255484185843;8,625697477342412;0,41390712917748246;True;18,0;
5190;BW 07;8,62;9,41;3141,513;5,84;0,0;1,2471598440414051;8,671667340636827;0,4334588586774418;True;18,0;
5191;BW 07;8,23;9,06;2688,15;3,72;-0,06;1,2569859818437594;8,301016627263019;0,4228404217068818;True;18,0;
5192;BW 07;8,59;9,17;3156,848;4,08;0,02;1,255309368647503;8,660269178219584;0,43729684927832163;True;18,0;
5193;BW 09;8,18;8,98;2554,514;3,48;0,01;1,2581055917125337;8,253034076569593;0,4088690356799209;True;18,0;
5194;BW 08;8,3;8,98;2527,825;6,75;0,0;1,2429759604938155;8,340401785653146;0,3920152270096632;True;18,0;
5195;BW 07;8,31;9,19;2890,567;4,93;-0,01;1,2513638460618985;8,369191950307814;0,4436590081746157;True;18,0;
5196;BW 06;8,6;9,14;2744,179;3,78;-0,08;1,2567063135359906;8,673565995902816;0,3783870148869595;True;18,0;
5197;BW 06;8,32;9,43;2922,949;7,53;0,0;1,2394053167208265;8,352485845438904;0,4513265086109883;True;18,0;
5198;BW 09;8,39;9,02;2576,867;5,9;0,04;1,2468833707834206;8,43966501207856;0,3856854246290611;True;18,0;
5199;BW 07;8,28;9,42;2931,934;6,02;0,0;1,2463306859640222;8,327783059689287;0,4567544948876327;True;18,0;
5200;BW 09;8,62;9,29;2981,311;6,1;0,01;1,2459624227009545;8,668891175648996;0,411749877749925;True;18,0;
5201;BW 09;8,65;9,47;3057,929;6,09;0,01;1,2460084471708301;8,699168440459342;0,4179371982966855;True;18,0;
5202;BW 06;8,45;9,23;2891,448;4,74;-0,02;1,252244200054441;8,512184383090464;0,4218025190038737;True;18,0;
5203;BW 08;8,4;9,4;2913,313;6,82;0,01;1,2426549389000252;8,440161819583105;0,43596505217574383;True;18,0;
5204;BW 07;8,58;9,36;3017,824;5,22;-0,02;1,2500218879151856;8,638025149229382;0,421276627760927;True;18,0;
5205;BW 07;8,32;9,07;2767,761;5,98;0,02;1,246514875528206;8,368426099038883;0,4249267575660484;True;18,0;
5206;BW 05;8,24;9,1;2696,61;6,41;0,09;1,244536854627284;8,283574250778777;0,42685628671778464;True;18,0;
5207;BW 07;8,36;9,25;2880,545;3,91;-0,01;1,2561006854946577;8,430158344130954;0,4325978111309114;True;18,0;
5208;BW 07;8,65;9,76;3268,642;7,7;0,05;1,2386289615489074;8,681960815149974;0,44939759342366215;True;18,0;
5209;BW 07;8,31;9,38;2892,378;7,69;0,05;1,2386746112662463;8,340807016297587;0,4484847503794035;True;18,0;
5210;BW 07;8,62;9,71;3216,946;7,58;0,05;1,2391769084926845;8,653125587374323;0,4467263807585044;True;18,0;
5211;BW 07;8,56;9,6;3119,325;7,51;0,05;1,2394966960267972;8,593634124901874;0,44222867209018923;True;18,0;
5212;BW 09;8,5;9,5;3017,871;6,14;0,01;1,2457783488972718;8,54778957513985;0,43476648118236755;True;18,0;
5213;BW 07;8,36;9,23;2790,951;4,61;0,03;1,252847070888306;8,422873311705215;0,4202311637151329;True;18,0;
5214;BW 07;8,51;9,32;2866,439;7,03;0,0;1,241692563502792;8,548479815118453;0,41285056388728475;True;18,0;
5215;BW 05;8,45;9,42;2951,541;4,85;0,02;1,2517344109933737;8,511029121873065;0,4307442021580313;True;18,0;
5216;BW 07;8,46;9,28;2965,704;4,37;0,01;1,2539611869069636;8,526151230216147;0,4305122940021434;True;18,0;
5217;BW 07;8,62;9,27;2970,63;3,83;0,0;1,2564733279152087;8,693199791282488;0,4068426079919139;True;18,0;
5218;BW 07;8,41;8,88;2948,923;3,7;0,02;1,2570792253821768;8,482779587535207;0,4346760726434477;True;18,0;
5219;BW 07;8,25;8,95;2534,131;3,75;0,01;1,2568461360129861;8,320880604731785;0,3957655977526581;True;18,0;
5220;BW 05;8,3;8,9;2515,729;3,96;0,03;1,255867867939374;8,369137679790198;0,38613446635508375;True;18,0;
5221;BW 07;8,33;9,22;2786,795;3,93;0,01;1,2560075507303345;8,399698968287657;0,4230879989665442;True;18,0;
5222;BW 05;8,36;8,89;2629,204;6,15;0,01;1,245732336461205;8,406898948110708;0,39813802017854166;True;18,0;
5223;BW 08;8,24;8,94;2572,522;2,7;0,0;1,261754782814455;8,321599979218819;0,40165709341502026;True;18,0;
5224;BW 07;8,5;9,36;2894,243;4,87;-0,01;1,2516417547219258;8,561178991100082;0,4150028795063693;True;18,0;
5225;BW 08;8,42;9,34;2948,936;3,11;0,02;1,2598346122901236;8,499066758426583;0,43218379164289566;True;18,0;
5226;BW 05;8,27;9,0;2873,815;3,13;0,01;1,2597410595349088;8,347451573903147;0,4445431598691629;True;18,0;
5227;BW 07;8,4;8,89;2664,594;3,24;0,0;1,2592267081329702;8,477514969447235;0,39349770103075904;True;18,0;
5228;BW 09;8,57;9,2;3180,95;3,81;0,02;1,2565665143920075;8,642988857354894;0,4432837724026446;True;18,0;
5229;BW 05;8,3;9,04;2631,916;4,86;0,01;1,2516880816035107;8,35984262353401;0,40531676580969483;True;18,0;
5230;BW 07;8,54;9,36;2858,468;6,95;0,07;1,2420590610606788;8,57945940402905;0,40725874033356063;True;18,0;
5231;BW 07;8,7;9,36;2873,715;6,89;0,07;1,2423340323953402;8,740843621178074;0,38716892534294695;True;18,0;
5232;BW 07;8,43;9,27;2846,131;6,89;0,03;1,2423340323953402;8,469576060520824;0,4214894589204377;True;18,0;
5233;BW 07;8,22;9,49;2984,616;7,45;0,0;1,2397708889412395;8,252906650675714;0,47773219962953845;True;18,0;
5234;BW 08;8,58;9,16;2727,121;2,48;0,0;1,262786968367363;8,667329132863523;0,3768472852813683;True;18,0;
5235;BW 09;8,18;9,32;2912,995;3,75;0,01;1,2568461360129861;8,250279193540122;0,46671381051936167;True;18,0;
5236;BW 09;8,35;8,84;2503,841;5,29;0,01;1,2496982801546825;8,405744206916063;0,37931069349703944;True;18,0;
5237;BW 07;8,57;9,44;3148,953;6,34;0,09;1,2448585560559107;8,616061599275632;0,4429519751904731;True;18,0;
5238;BW 07;8,68;9,6;3139,469;6,67;0,01;1,2433429836086962;8,723109917005424;0,42555824975437795;True;18,0;
5239;BW 09;8,43;9,75;3300,837;6,3;0,02;1,2450424379760532;8,47572641860166;0,4877644435410391;True;18,0;
5240;BW 07;8,37;9,28;2796,974;6,76;0,0;1,2429300932089802;8,410639066878915;0,4229784979626751;True;18,0;
5241;BW 07;8,6;9,56;3079,395;6,71;0,0;1,2431594531876367;8,642287318082252;0,42923600900592496;True;18,0;
5242;BW 09;8,46;9,26;3061,297;4,93;0,01;1,2513638460618985;8,520260397064273;0,44531129602474445;True;18,0;
5243;BW 07;8,61;9,2;2975,765;3,85;-0,03;1,2563801517932403;8,682900229901755;0,4089978722425287;True;18,0;
5244;BW 07;8,39;9,26;2823,946;3,74;0,02;1,2568927486940213;8,462188036981633;0,4193003481751935;True;18,0;
5245;BW 07;8,25;8,98;2815,541;4,88;0,09;1,251595430347827;8,309277095235288;0,4415592427199817;True;18,0;
5246;BW 07;8,49;9,49;2997,101;6,72;0,07;1,243113576479339;8,531641482573677;0,43423061199589535;True;18,0;
5247;BW 07;8,26;9,21;2789,051;3,84;0,0;1,256426738560256;8,330039763090474;0,4341422792493998;True;18,0;
5248;BW 09;8,6;8,95;2624,961;6,17;0,01;1,2456403188011511;8,648032386141747;0,36516385479751484;True;18,0;
5249;BW 05;8,61;8,9;2994,452;4,61;0,01;1,252847070888306;8,67475349447152;0,4127269023618096;True;18,0;
5250;BW 07;8,52;9,63;3116,204;7,4;0,0;1,2399994461552297;8,554633253478102;0,4478561513007474;True;18,0;
5251;BW 05;8,63;9,6;3174,037;6,64;0,01;1,2434806562151028;8,673181685074928;0,437717089293168;True;18,0;
5252;BW 07;8,71;9,65;3158,759;7,42;0,0;1,2399080163762863;8,745190642228527;0,42493792987769224;True;18,0;
5253;BW 09;8,4;9,33;2881,563;5,61;0,0;1,2482204700148176;8,45274349118664;0,4292911138239255;True;18,0;
5254;BW 09;8,59;9,4;3027,003;5,44;0,01;1,2490052428164085;8,645747638474893;0,421426689834597;True;18,0;
5255;BW 09;8,58;9,33;2896,196;5,57;0,0;1,2484050586363689;8,634299284392535;0,4048214391403137;True;18,0;
5256;BW 05;8,28;9,01;2636,787;7,41;0,01;1,2399537301162984;8,313555498889682;0,4128872742071752;True;18,0;
5257;BW 08;8,37;9,18;2789,495;2,93;0,0;1,2606770636731008;8,450480013526278;0,41590898267785914;True;18,0;
5258;BW 05;8,22;8,91;2470,143;7,13;0,01;1,2412346513055996;8,256153364265716;0,3949168738457938;True;18,0;
5259;BW 05;8,32;9,21;2727,489;7,05;0,01;1,2416009624413686;8,357415166721445;0,42040118035585766;True;18,0;
5260;BW 05;8,19;8,77;2414,013;3,52;0,0;1,257918885731218;8,262714584079063;0,3850243534319019;True;18,0;
5261;BW 05;8,34;0,0;-26,577;7,35;90,0;1,2402280608634915;8,374416156497444;-0,004071544535964491;False;18,0;
5262;BW 05;8,22;4,94;1534,097;7,0;44,09;1,2418299825804386;8,257473114912738;0,2451478931890604;False;18,0;
5263;BW 06;8,59;8,7;2870,724;4,44;-0,01;1,2536360853472663;8,656419522342501;0,3981927994984706;True;18,0;
5264;BW 06;8,58;9,5;3239,705;4,65;-0,02;1,2526615267464263;8,644101105716482;0,45129736933302805;True;18,0;
5265;BW 08;8,4;8,82;2710,942;2,26;0,0;1,26382045634369;8,487811317307926;0,39888703954657784;True;18,0;
5266;BW 09;8,37;9,19;2811,761;5,4;0,0;1,2491899984974568;8,424735236911145;0,4230838705652254;True;18,0;
5267;BW 08;8,4;8,74;2586,875;2,49;0,0;1,2627400226471546;8,48539189878237;0,3809575440628423;True;18,0;
5268;BW 09;8,52;9,45;2986,863;5,44;0,01;1,2490052428164085;8,575293350384877;0,4261722778342505;True;18,0;
5269;BW 07;8,68;9,65;3319,031;4,5;0,0;1,2533575259899337;8,746467498575079;0,4463033004409907;True;18,0;
5270;BW 08;8,32;8,91;2596,821;2,95;0,02;1,2605834155281965;8,39979124845602;0,39423337221331095;True;18,0;
5271;BW 07;8,22;9,04;3072,641;4,31;0,02;1,2542399447022767;8,284888423733486;0,4861481966921855;True;18,0;
5272;BW 05;8,53;9,45;3162,353;3,85;0,07;1,2563801517932403;8,602222875849241;0,4469872391562127;True;18,0;
5273;BW 08;8,25;8,93;2530,437;3,35;0,02;1,2587126754229945;8,324997674432755;0,3946026671255866;True;18,0;
5274;BW 07;8,59;9,13;2827,954;4,36;0,01;1,254007640167924;8,657274639373359;0,39214402783500724;True;18,0;
5275;BW 05;8,35;9,27;2816,376;3,85;0,07;1,2563801517932403;8,420698829231087;0,42438798497726;True;18,0;
5276;BW 05;8,59;9,32;2819,386;6,76;-0,01;1,2429300932089802;8,631707238290309;0,39444030206638153;True;18,0;
5277;BW 08;8,18;9,15;2720,737;2,83;0,0;1,2611454639534667;8,259675805789945;0,4344245980531697;True;18,0;
5278;BW 05;8,28;8,92;2563,362;6,0;0,03;1,2464227759129405;8,327988164759553;0,39930660473238144;True;18,0;
5279;BW 05;8,19;9,18;2732,874;3,51;0,07;1,2579655583058948;8,262816773337432;0,4358650950384739;True;18,0;
5280;BW 08;8,31;8,87;2546,788;4,16;0,01;1,2549372414196973;8,377150735940454;0,389780990021532;True;18,0;
5281;BW 07;8,21;8,98;2725,945;4,4;0,0;1,253821842401842;8,273889909498584;0,4330167786462695;True;18,0;
5282;BW 06;8,38;9,24;2808,97;4,38;-0,01;1,2539147361928173;8,445421402328185;0,4195657002582053;True;18,0;
5283;BW 07;8,19;9,01;2719,327;4,4;0,0;1,253821842401842;8,25373427025498;0,4351378250251157;True;18,0;
5284;BW 06;8,61;9,51;3108,313;4,27;-0,01;1,254425834252045;8,67839576777745;0,4278812337096221;True;18,0;
5285;BW 07;8,55;9,33;2971,135;3,79;-0,01;1,2566597112297984;8,62303169500093;0,41692629642143747;True;18,0;
5286;BW 05;8,18;9,05;2635,161;3,55;0,0;1,2577788836790984;8,252319625153834;0,42188674669112586;True;18,0;
5287;BW 05;8,68;9,49;3205,647;6,83;0,02;1,2426090880740681;8,721393278475475;0,43478538205978906;True;18,0;
5288;BW 05;8,34;9,52;3036,528;6,61;0,01;1,2436183500956004;8,382039985938869;0,463921986111186;True;18,0;
5289;BW 05;8,29;9,0;2560,027;5,32;0,01;1,2495596282410053;8,345035004397703;0,3963482155707877;True;18,0;
5290;BW 08;8,54;9,04;2664,078;2,51;-0,01;1,2626461392766517;8,62660129363721;0,3733744598479135;True;18,0;
5291;BW 06;8,4;9,06;2690,183;3,43;0,0;1,2583390330447797;8,47552246410671;0,39755684532686997;True;18,0;
5292;BW 05;8,39;9,08;2749,793;4,09;0,0;1,2552628437593218;8,458528608258161;0,4088202356765976;True;18,0;
5293;BW 05;8,26;9,12;2769,278;5,85;0,03;1,2471137590957366;8,30940718784117;0,43428345200560303;True;18,0;
5294;BW 07;8,41;8,98;2570,361;5,98;0,03;1,246514875528206;8,458949939052523;0,3820864253354371;True;18,0;
5295;BW 07;8,62;9,52;3027,471;7,15;0,0;1,241143096765376;8,65769977512476;0,4197486196276787;True;18,0;
5296;BW 05;8,25;8,55;2646,217;7,76;0,0;1,2383551109706603;8,279872564733639;0,41944145088623225;True;18,0;
5297;BW 07;8,45;9,0;2775,254;7,41;-0,01;1,2399537301162984;8,484244440292008;0,4088651262627837;True;18,0;
5298;BW 07;8,52;9,15;2664,793;7,46;-0,01;1,2397251843883768;8,554002505392758;0,38306476728033834;True;18,0;
5299;BW 05;8,58;9,34;2887,422;6,38;0,02;1,2446747123543316;8,62569068404913;0,4048046287308936;True;18,0;
5300;BW 05;8,42;9,0;2795,52;6,35;0,02;1,2448125915495891;8,46515119674956;0,4146439136163912;True;18,0;
5301;BW 07;8,64;9,38;3091,617;4,45;0,03;1,2535896524389287;8,706698634644818;0,4214460609149813;True;18,0;
5302;BW 07;8,61;9,48;3075,495;5,27;-0,02;1,2497907271326407;8,667693676282425;0,4249337356599972;True;18,0;
5303;BW 08;8,23;8,91;2579,958;2,19;0,0;1,2641495678425692;8,31675598037212;0,4035223631242847;True;18,0;
5304;BW 07;8,52;9,15;2871,922;3,79;0,02;1,2566597112297984;8,592775443439523;0,407276266507111;True;18,0;
5305;BW 05;8,69;9,45;2986,855;6,97;-0,01;1,2419674226609096;8,729937777747196;0,4039220340018151;True;18,0;
5306;BW 05;8,69;9,39;2900,414;6,77;-0,01;1,2428842282779222;8,732085361559454;0,39194301112608826;True;18,0;
5307;BW 09;8,22;8,91;2529,638;5,6;0,01;1,2482666134957567;8,271715198975553;0,40215040226612414;True;18,0;
5308;BW 05;8,5;9,42;2999,539;3,61;0,0;1,2574989500296203;8,574512540429303;0,42809784649682253;True;18,0;
5309;BW 07;8,59;9,65;3469,502;5,09;0,01;1,250623196316533;8,64947924326122;0,482407564748778;True;18,0;
5310;BW 07;8,46;9,37;3006,45;4,19;0,1;1,2547977360230371;8,528046812215859;0,4361361729542994;True;18,0;
5311;BW 07;8,56;9,38;2944,88;4,53;0,01;1,2532182805664807;8,625229154377692;0,4129262818702562;True;18,0;
5312;BW 07;8,28;9,1;2701,305;4,91;0,13;1,2514564722625265;8,339184006822979;0,419102066044896;True;18,0;
5313;BW 07;8,24;8,98;2743,06;4,73;0,01;1,2522905596053193;8,30074140425665;0,43152057107018166;True;18,0;
5314;BW 08;8,54;9,02;2651,136;2,16;0,0;1,2642906563004364;8,630344870360387;0,37107731464826305;True;18,0;
5315;BW 07;8,41;8,94;2576,494;4,09;0,02;1,2552628437593218;8,478691966084758;0,38032897476318117;True;18,0;
5316;BW 07;8,19;9,04;2634,131;3,99;0,02;1,2557282083564967;8,257915265689203;0,42086513746898574;True;18,0;
5317;BW 07;8,2;9,01;2744,139;4,02;-0,01;1,2555885719608246;8,26769171309365;0,4368880171268511;True;18,0;
5318;BW 09;8,76;9,54;3115,034;5,55;0,01;1,2484973676530156;8,815655700618352;0,4090870955874392;True;19,0;
5319;BW 08;8,82;9,26;3109,256;6,83;0,0;1,2426090880740681;8,862060911999274;0,40194732107347025;True;19,0;
5320;BW 07;9,03;9,62;3289,382;3,75;0,02;1,2568461360129861;9,107582043724607;0,3917616180476366;True;19,0;
5321;BW 06;8,84;9,56;3407,207;4,03;0,01;1,2555420316447021;8,912864843026705;0,43297558388906165;True;19,0;
5322;BW 07;8,8;9,45;3229,501;4,89;-0,01;1,2515491084804224;8,863119556778178;0,4173423432228706;True;19,0;
5323;BW 06;8,89;9,4;3289,737;4,0;0,02;1,255681660315948;8,963609230476614;0,41098813444695503;True;19,0;
5324;BW 08;8,93;9,72;3572,146;3,03;0,01;1,2602089291182754;9,0147484690241;0,43871775450801365;True;19,0;
5325;BW 05;8,82;9,43;3399,025;4,16;0,01;1,2549372414196973;8,89127190024005;0,43509043338589415;True;19,0;
5326;BW 09;8,86;9,97;3642,627;7,11;0,01;1,2413262151365543;8,899187040094624;0,46502954698001475;True;19,0;
5327;BW 06;8,98;9,6;3560,825;4,33;0,0;1,254147015239503;9,050664300962854;0,43214163415838436;True;19,0;
5328;BW 05;8,78;9,87;3515,511;7,33;0,02;1,2403195228690378;8,816448592617142;0,4615558632006147;True;19,0;
5329;BW 05;9,13;9,89;3666,667;5,98;0,02;1,246514875528206;9,183140659161658;0,42600491533821994;True;19,0;
5330;BW 07;8,72;9,48;3058,545;4,87;0,13;1,2516417547219258;8,78276244734032;0,4061985001217635;True;19,0;
5331;BW 07;9,12;9,82;3575,447;4,84;0,13;1,2517807428923062;9,185981451670473;0,41502141041613505;True;19,0;
5332;BW 07;8,71;9,27;2829,98;4,94;0,13;1,2513175367160774;8,771932931058322;0,37723702272789134;True;19,0;
5333;BW 09;9,07;9,7;3220,773;4,34;3,24;1,254100554333413;9,141259633176386;0,3793663745834901;True;19,0;
5334;BW 09;8,98;9,73;3324,422;5,48;0,01;1,2488205265272558;9,037833090961774;0,4051725806760303;True;19,0;
5335;BW 09;9,06;9,71;3221,127;4,45;4,19;1,2535896524389287;9,129940929384498;0,38082091737543877;True;19,0;
5336;BW 09;8,7;9,41;2958,716;5,46;0,01;1,2489128797510634;8,756245669700636;0,39652111290189795;True;19,0;
5337;BW 06;9,11;9,91;3627,776;6,31;0,02;1,2449964639101387;9,159302167221378;0,4247859588934134;True;19,0;
5338;BW 06;8,87;9,78;3310,837;6,34;0,02;1,2448585560559107;8,91767402398773;0,4200489179330031;True;19,0;
5339;BW 06;8,8;9,83;3442,309;6,4;0,02;1,2445828048189873;8,84664448213344;0,44733304153228964;True;19,0;
5340;BW 06;8,94;9,83;3504,071;6,31;0,02;1,2449964639101387;8,988382148733162;0,43415535430402435;True;19,0;
5341;BW 05;8,79;9,96;3594,154;7,5;0,01;1,2395423891149293;8,824646280805258;0,4705671560276736;True;19,0;
5342;BW 06;8,82;9,59;3318,3;4,31;0,0;1,2542399447022767;8,8896248050279;0,42499341609053165;True;19,0;
5343;BW 05;8,82;9,9;3618,263;7,69;0,04;1,2386746112662463;8,85269769960827;0,46923465384881025;True;19,0;
5344;BW 05;9,07;9,86;3603,603;4,14;0,01;1,2550302578320578;9,143517974633783;0,4241444812614505;True;19,0;
5345;BW 08;9,06;9,56;3070,84;6,12;0,0;1,2458703809855896;9,111162416640132;0,3653025242588401;True;19,0;
5346;BW 06;8,79;9,49;3358,971;4,06;0,0;1,2554024261327985;8,862124223127605;0,434219780936471;True;19,0;
5347;BW 07;8,83;9,41;3436,089;4,71;0,05;1,252383286263519;8,895310148891545;0,43923604136321903;True;19,0;
5348;BW 05;9,13;9,89;3637,558;3,83;0,01;1,2564733279152087;9,207530637402453;0,4192733501323827;True;19,0;
5349;BW 06;9,07;9,85;3738,712;4,12;0,01;1,2551232845033387;9,143743884200612;0,44001421066895385;True;19,0;
5350;BW 06;8,69;9,52;3211,966;4,24;-0,01;1,254565278235121;8,759355812475397;0,43000280126840207;True;19,0;
5351;BW 08;8,99;9,3;2990,471;3,51;0,0;1,2579655583058948;9,069929522869783;0,36061576403727297;True;19,0;
5352;BW 06;9,04;9,48;3534,873;4,26;-0,01;1,254472313024081;9,111924119326318;0,4203977486253398;True;19,0;
5353;BW 08;9,09;9,54;3329,335;3,58;0,04;1,2576389051187857;9,170024758986877;0,38847477273245096;True;19,0;
5354;BW 08;8,89;9,49;3306,622;3,64;0,01;1,2573590183909273;8,96759869506336;0,4125464984283933;True;19,0;
5355;BW 07;8,91;9,01;3442,248;4,92;0,01;1,2514101579104502;8,973576435928868;0,4286100071284613;True;19,0;
5356;BW 08;9,0;9,55;3397,228;3,74;-0,01;1,2568927486940213;9,07743651166087;0,4086503585299523;True;19,0;
5357;BW 06;9,08;10,07;4109,167;6,31;-0,03;1,2449964639101387;9,129139811017575;0,48593822906457934;True;19,0;
5358;BW 05;8,78;9,65;3449,259;3,71;0,01;1,2570326023139993;8,855872057121282;0,4468365141826237;True;19,0;
5359;BW 05;8,83;9,46;3272,889;4,25;0,03;1,2545187943515135;8,900363239838294;0,41766196955210444;True;19,0;
5360;BW 08;8,8;9,46;2965,16;6,21;0,0;1,2454563123063682;8,848713663602584;0,38505658667001924;True;19,0;
5361;BW 08;8,85;9,33;2976,297;6,57;-0,01;1,243801975068137;8,895048529255353;0,3804942961515726;True;19,0;
5362;BW 08;8,89;9,41;3097,306;3,74;0,01;1,2568927486940213;8,966490065407237;0,3865748078018172;True;19,0;
5363;BW 07;9,07;9,91;3735,36;3,11;0,0;1,2598346122901236;9,155170486808682;0,43797568972471623;True;19,0;
5364;BW 07;8,94;9,47;3154,759;3,31;0,0;1,2588995595987693;9,021716655189262;0,3865587323363789;True;19,0;
5365;BW 07;9,07;9,85;3848,765;4,37;0,09;1,2539611869069636;9,140920999770739;0,4533862839262389;True;19,0;
5366;BW 08;8,84;9,43;3076,523;5,09;0,0;1,250623196316533;8,90121030389164;0,39249111507116874;True;19,0;
