Datum (Anlage);Zeit (Anlage);Identifier (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
03.01.21;01:20:00;bw09;3,87;6,47;103,286;67;59,56;748,46;5,34;1,50
03.01.21;01:30:00;bw09;2,89;5,08;-46,509;67;83,60;586,13;5,63;12,41
03.01.21;01:40:00;bw09;3,33;0,62;-18,928;92;122,04;75,44;5,88;45,00
03.01.21;01:50:00;bw09;2,94;0,71;-15,971;104;105,76;82,94;5,90;45,00
03.01.21;02:00:00;bw09;3,17;0,75;-17,785;101;81,43;87,71;5,98;45,00
03.01.21;02:10:00;bw09;3,63;1,50;-20,263;93;104,02;175,91;6,04;38,25
03.01.21;02:20:00;bw09;5,43;6,62;696,144;105;112,04;765,14;5,98;0,59
03.01.21;02:30:00;bw09;6,44;7,14;1201,382;109;96,61;825,81;6,00;0,11
03.01.21;02:40:00;bw09;6,48;7,21;1238,364;102;110,65;833,18;5,95;0,07
03.01.21;02:50:00;bw09;6,54;7,19;1246,898;107;106,14;830,74;5,93;0,00
03.01.21;03:00:00;bw09;6,51;7,17;1223,468;103;80,37;828,73;5,86;0,07
03.01.21;03:10:00;bw09;7,34;8,33;1998,576;85;85,87;962,35;5,35;0,01
03.01.21;03:20:00;bw09;6,89;7,47;1432,178;84;79,94;863,30;5,32;0,01
03.01.21;03:30:00;bw09;6,73;7,21;1273,934;82;81,66;833,23;5,31;0,02
03.01.21;03:40:00;bw09;7,47;8,05;1807,447;83;96,12;930,62;5,24;0,01
03.01.21;03:50:00;bw09;7,47;8,05;1805,813;86;80,52;930,45;5,28;0,01
03.01.21;04:00:00;bw09;7,21;7,91;1718,900;84;78,14;914,23;5,03;0,01
03.01.21;04:10:00;bw09;7,25;7,71;1578,222;77;81,21;891,08;4,92;0,00
03.01.21;04:20:00;bw09;7,66;8,37;2065,617;84;72,52;967,24;4,82;0,00
03.01.21;04:30:00;bw09;6,22;7,03;1105,696;84;89,43;813,10;4,97;0,20
03.01.21;04:40:00;bw09;7,59;8,25;1973,744;81;89,68;953,39;4,60;0,01
03.01.21;04:50:00;bw09;6,74;7,18;1256,191;85;94,96;830,25;4,58;0,01
03.01.21;05:00:00;bw09;6,07;6,52;802,086;118;135,68;754,43;4,23;0,12
03.01.21;05:10:00;bw09;4,63;6,47;261,706;125;91,18;748,51;4,75;1,26
03.01.21;05:20:00;bw09;4,53;6,48;285,103;87;67,89;748,85;4,97;1,37
03.01.21;05:30:00;bw09;6,31;7,26;1207,144;78;62,67;839,56;5,24;0,51
03.01.21;05:40:00;bw09;8,22;8,91;2529,638;75;79,46;1029,27;5,60;0,01
03.01.21;05:50:00;bw09;8,98;9,73;3324,422;77;80,84;1124,67;5,48;0,01
03.01.21;06:00:00;bw09;8,59;9,40;3027,003;82;88,08;1086,60;5,44;0,01
03.01.21;06:10:00;bw09;8,70;9,41;2958,716;79;83,04;1087,79;5,46;0,01
03.01.21;06:20:00;bw09;8,52;9,45;2986,863;80;78,28;1092,30;5,44;0,01
03.01.21;06:30:00;bw09;7,84;8,53;2186,307;78;82,76;985,56;5,53;0,01
03.01.21;06:40:00;bw09;8,09;8,72;2393,226;78;69,16;1007,31;5,61;0,01
03.01.21;06:50:00;bw09;9,62;9,93;4140,230;74;76,32;1147,21;5,38;0,01
03.01.21;07:00:00;bw09;8,46;9,26;3061,297;70;60,74;1069,93;4,93;0,01
03.01.21;07:10:00;bw09;8,35;8,84;2503,841;69;87,82;1021,87;5,29;0,01
03.01.21;07:20:00;bw09;8,76;9,54;3115,034;88;95,13;1102,01;5,55;0,01
03.01.21;07:30:00;bw09;9,36;9,98;3848,704;84;82,64;1153,16;5,49;0,01
03.01.21;07:40:00;bw09;10,00;10,09;4863,929;86;75,00;1166,29;5,28;0,01
03.01.21;07:50:00;bw09;9,99;9,98;4631,408;78;77,40;1152,73;5,07;0,02
03.01.21;08:00:00;bw09;7,60;8,07;1845,549;78;82,81;933,09;5,34;0,00
03.01.21;08:10:00;bw09;7,93;8,75;2352,743;86;90,21;1011,39;5,60;0,00
03.01.21;08:20:00;bw09;8,40;9,33;2881,563;84;70,93;1077,87;5,61;0,00
03.01.21;08:30:00;bw09;8,58;9,33;2896,196;76;74,26;1078,70;5,57;0,00
03.01.21;08:40:00;bw09;8,37;9,19;2811,761;86;83,59;1061,64;5,40;0,00
03.01.21;08:50:00;bw09;7,37;8,07;1832,470;76;67,12;932,38;5,47;0,00
03.01.21;09:00:00;bw09;8,50;9,22;2847,090;71;80,13;1065,26;5,36;0,00
03.01.21;09:10:00;bw09;9,17;9,62;3378,442;87;89,57;1111,05;5,49;0,00
03.01.21;09:20:00;bw09;9,15;9,91;3612,594;87;84,12;1145,13;5,42;0,00
03.01.21;09:30:00;bw09;8,87;9,60;3526,874;85;81,27;1108,73;5,43;0,00
03.01.21;09:40:00;bw09;9,48;9,48;3941,940;86;98,12;1095,40;5,40;0,04
03.01.21;09:50:00;bw09;10,67;10,05;5354,035;99;104,18;1160,83;4,77;0,37
03.01.21;10:00:00;bw09;9,17;9,02;3510,313;100;84,31;1042,19;4,93;0,33
03.01.21;10:10:00;bw09;10,77;10,11;5577,536;87;85,49;1167,87;5,31;0,50
03.01.21;10:20:00;bw09;10,66;10,11;5759,804;84;83,06;1168,66;5,29;1,13
03.01.21;10:30:00;bw09;10,94;10,11;6064,182;86;86,78;1168,38;5,22;1,89
03.01.21;10:40:00;bw09;9,99;10,08;4725,424;84;75,67;1165,11;5,24;0,44
03.01.21;10:50:00;bw09;10,17;10,05;5038,042;78;80,23;1161,65;5,19;0,22
03.01.21;11:00:00;bw09;10,50;10,11;5344,180;80;75,70;1168,61;5,20;0,34
03.01.21;11:10:00;bw09;10,76;10,11;5914,259;81;83,00;1168,71;5,15;1,08
03.01.21;11:20:00;bw09;10,74;10,10;5575,877;82;85,57;1167,26;5,01;0,96
03.01.21;11:30:00;bw09;10,50;10,11;5183,452;82;79,58;1168,18;5,00;0,08
03.01.21;11:40:00;bw09;9,81;9,99;4361,307;79;79,96;1154,25;4,92;0,02
03.01.21;11:50:00;bw09;9,57;10,05;4094,338;80;77,41;1160,70;4,88;0,00
03.01.21;12:00:00;bw09;10,65;10,10;5395,834;77;89,71;1167,43;4,72;0,11
03.01.21;12:10:00;bw09;10,62;10,11;5348,990;79;77,57;1168,54;4,74;0,37
03.01.21;12:20:00;bw09;10,61;10,11;5479,648;78;78,08;1168,12;4,65;0,72
03.01.21;12:30:00;bw09;10,88;10,11;5814,489;75;72,26;1167,86;4,62;0,22
03.01.21;12:40:00;bw09;10,29;10,00;5113,007;72;76,05;1155,62;4,63;0,36
03.01.21;12:50:00;bw09;9,84;10,09;4497,086;72;72,17;1165,36;4,74;0,01
03.01.21;13:00:00;bw09;9,78;10,08;4265,326;72;74,10;1164,28;4,65;0,01
03.01.21;13:10:00;bw09;9,16;9,77;3944,147;72;68,75;1129,07;4,64;0,00
03.01.21;13:20:00;bw09;8,81;9,69;3274,774;68;75,65;1119,86;4,69;-0,01
03.01.21;13:30:00;bw09;9,12;9,83;3668,420;71;53,02;1135,94;4,65;-0,01
03.01.21;13:40:00;bw09;8,84;9,59;3331,483;70;71,92;1108,13;4,67;-0,01
03.01.21;13:50:00;bw09;9,51;9,99;3976,039;68;60,46;1153,81;4,65;0,01
03.01.21;14:00:00;bw09;8,18;8,80;2504,134;60;63,04;1017,43;4,55;0,01
03.01.21;14:10:00;bw09;8,33;9,14;2793,270;64;59,27;1056,67;4,63;0,01
03.01.21;14:20:00;bw09;7,96;8,54;2351,594;64;62,97;986,70;4,66;0,01
03.01.21;14:30:00;bw09;9,33;9,79;3658,615;62;66,39;1131,70;4,64;0,02
03.01.21;14:40:00;bw09;9,31;9,58;3758,151;63;62,96;1106,87;4,56;0,10
03.01.21;14:50:00;bw09;9,30;9,81;3448,034;63;57,82;1132,97;4,51;2,08
03.01.21;15:00:00;bw09;9,06;9,71;3221,127;58;65,20;1121,54;4,45;4,19
03.01.21;15:10:00;bw09;9,64;9,73;3241,040;58;58,51;1124,32;4,45;6,62
03.01.21;15:20:00;bw09;9,88;9,72;3250,111;61;71,50;1123,69;4,32;6,66
03.01.21;15:30:00;bw09;9,07;9,70;3220,773;66;70,06;1120,94;4,34;3,24
03.01.21;15:40:00;bw09;9,68;9,66;3174,715;67;59,94;1116,29;4,47;5,59
03.01.21;15:50:00;bw09;10,15;9,72;3234,092;69;72,41;1123,06;4,55;8,19
03.01.21;16:00:00;bw09;10,88;9,72;3233,466;67;67,63;1122,72;4,52;9,84
03.01.21;16:10:00;bw09;10,92;9,72;3233,767;67;77,32;1122,58;4,53;9,52
03.01.21;16:20:00;bw09;10,90;9,72;3232,934;68;68,86;1122,62;4,60;9,59
03.01.21;16:30:00;bw09;11,23;9,73;3235,348;70;69,81;1123,67;4,61;11,04
03.01.21;16:40:00;bw09;12,12;9,72;3232,351;70;69,28;1122,52;4,66;12,07
03.01.21;16:50:00;bw09;11,47;9,72;3232,877;68;67,74;1122,95;4,73;10,84
03.01.21;17:00:00;bw09;11,62;9,72;3234,947;74;71,72;1123,30;4,79;11,90
03.01.21;17:10:00;bw09;10,40;9,71;3230,658;68;61,09;1122,19;4,78;9,09
03.01.21;17:20:00;bw09;10,81;9,72;3234,639;63;61,92;1123,50;4,77;10,02
03.01.21;17:30:00;bw09;10,92;9,72;3232,786;62;64,23;1123,01;4,85;10,07
03.01.21;17:40:00;bw09;11,43;9,72;3233,037;65;71,88;1123,19;4,94;10,38
03.01.21;17:50:00;bw09;11,76;9,73;3233,982;64;73,64;1123,69;5,12;10,92
03.01.21;18:00:00;bw09;12,44;9,73;3235,871;62;60,76;1124,03;4,98;12,59
03.01.21;18:10:00;bw09;12,71;9,72;3233,664;62;66,62;1123,43;5,02;12,66
03.01.21;18:20:00;bw09;13,67;9,72;3232,314;66;66,04;1123,38;4,99;14,42
03.01.21;18:30:00;bw09;13,52;9,72;3233,305;63;62,02;1123,47;5,02;13,82
03.01.21;18:40:00;bw09;14,52;9,73;3232,941;66;62,58;1123,83;4,99;15,36
03.01.21;18:50:00;bw09;14,16;9,72;3232,705;69;64,78;1123,37;5,05;14,94
03.01.21;19:00:00;bw09;14,21;9,72;3231,596;69;68,10;1122,99;5,06;15,30
03.01.21;19:10:00;bw09;13,61;9,73;3232,356;66;64,92;1123,95;5,15;14,32
03.01.21;19:20:00;bw09;14,49;9,72;3231,654;67;64,42;1123,23;5,24;15,28
03.01.21;19:30:00;bw09;13,58;9,72;3231,799;65;67,87;1123,31;5,20;14,42
03.01.21;19:40:00;bw09;14,04;9,73;3232,283;66;69,80;1123,84;5,23;14,35
03.01.21;19:50:00;bw09;14,28;9,73;3234,410;65;56,89;1124,59;5,31;14,82
03.01.21;20:00:00;bw09;14,67;9,73;3232,854;70;69,35;1123,88;5,32;15,76
03.01.21;20:10:00;bw09;14,75;9,73;3233,408;67;69,35;1123,87;5,31;15,45
03.01.21;20:20:00;bw09;14,53;9,73;3233,531;66;64,41;1124,05;5,27;15,38
03.01.21;20:30:00;bw09;14,90;9,73;3232,849;66;64,78;1123,90;5,25;16,10
03.01.21;20:40:00;bw09;14,96;9,73;3232,829;66;66,84;1123,88;5,34;16,08
03.01.21;20:50:00;bw09;14,85;9,72;3232,600;65;56,95;1123,41;5,16;15,62
03.01.21;21:00:00;bw09;13,31;9,72;3230,798;60;64,64;1123,05;4,94;14,01
03.01.21;21:10:00;bw09;14,69;9,72;3232,601;65;65,88;1123,79;5,23;15,83
03.01.21;21:20:00;bw09;13,68;9,73;3232,846;69;62,52;1123,98;5,32;14,40
03.01.21;21:30:00;bw09;14,74;9,73;3234,983;63;64,70;1124,58;5,19;15,54
03.01.21;21:40:00;bw09;14,44;9,71;3230,441;67;65,22;1122,66;5,26;14,96
03.01.21;21:50:00;bw09;14,98;9,73;3233,145;69;80,60;1124,06;5,23;15,87
03.01.21;22:00:00;bw09;14,08;9,73;3232,108;73;62,96;1123,98;5,29;14,84
03.01.21;22:10:00;bw09;14,70;9,73;3233,060;66;65,56;1123,95;5,16;15,36
03.01.21;22:20:00;bw09;15,35;9,72;3231,352;65;64,91;1123,39;5,09;16,31
03.01.21;22:30:00;bw09;14,45;9,72;3233,230;66;72,56;1123,72;5,10;15,40
03.01.21;22:40:00;bw09;14,32;9,72;3233,032;67;66,28;1123,84;5,04;15,27
03.01.21;22:50:00;bw09;14,31;9,72;3230,620;67;63,41;1123,25;4,97;15,26
03.01.21;23:00:00;bw09;15,37;9,73;3235,807;65;64,42;1124,55;4,90;16,58
03.01.21;23:10:00;bw09;15,96;9,71;3231,638;66;69,90;1122,61;4,85;17,28
03.01.21;23:20:00;bw09;14,93;9,72;3230,945;67;69,46;1122,97;4,92;15,97
03.01.21;23:30:00;bw09;16,11;9,72;3232,840;65;73,74;1123,43;4,89;17,51
03.01.21;23:40:00;bw09;14,93;9,72;3231,413;68;71,62;1123,40;4,99;15,88
03.01.21;23:50:00;bw09;14,75;9,72;3232,581;66;59,19;1123,82;4,94;15,75
04.01.21;00:00:00;bw09;14,07;9,72;3233,435;69;67,72;1123,37;4,87;14,84
04.01.21;00:10:00;bw09;14,90;9,72;3232,821;63;66,10;1123,80;4,90;15,59
04.01.21;00:20:00;bw09;15,09;9,75;3265,730;67;60,12;1126,90;5,00;15,70
04.01.21;00:30:00;bw09;15,35;9,82;3340,695;66;67,32;1134,93;4,87;16,08
04.01.21;00:40:00;bw09;14,21;9,83;3340,175;67;67,18;1135,74;4,92;15,03
04.01.21;00:50:00;bw09;15,30;9,82;3340,447;67;66,31;1135,47;4,91;16,35
04.01.21;01:00:00;bw09;16,28;9,82;3342,059;69;61,95;1135,56;4,82;16,98
04.01.21;01:10:00;bw09;15,83;9,75;3260,924;68;71,32;1126,37;4,77;16,66
04.01.21;01:20:00;bw09;15,26;9,71;3231,365;60;61,29;1122,63;4,60;16,12
04.01.21;01:30:00;bw09;14,57;9,72;3231,487;61;60,16;1123,36;4,58;15,22
04.01.21;01:40:00;bw09;14,67;9,72;3233,482;63;66,73;1123,15;4,52;15,72
04.01.21;01:50:00;bw09;14,12;9,71;3229,326;67;64,88;1122,52;4,74;14,91
04.01.21;02:00:00;bw09;15,32;9,72;3231,485;69;70,04;1123,26;4,77;15,94
04.01.21;02:10:00;bw09;15,56;9,72;3233,781;68;70,35;1123,97;4,76;16,81
04.01.21;02:20:00;bw09;14,76;9,71;3230,347;70;65,16;1122,72;4,67;15,73
04.01.21;02:30:00;bw09;15,38;9,72;3232,999;66;75,37;1123,11;4,47;16,44
04.01.21;02:40:00;bw09;14,69;9,71;3228,997;69;67,28;1121,99;4,56;15,34
04.01.21;02:50:00;bw09;15,54;9,72;3234,895;68;64,92;1123,68;4,58;16,60
04.01.21;03:00:00;bw09;14,67;9,71;3228,793;68;69,56;1122,16;4,54;15,46
04.01.21;03:10:00;bw09;14,76;9,72;3232,521;71;68,59;1123,15;4,58;15,63
04.01.21;03:20:00;bw09;14,57;9,72;3233,513;70;74,53;1123,23;4,57;15,05
04.01.21;03:30:00;bw09;14,87;9,71;3231,577;68;67,86;1122,39;4,48;15,82
04.01.21;03:40:00;bw09;13,29;9,71;3230,561;69;68,29;1122,19;4,40;14,22
04.01.21;03:50:00;bw09;13,39;9,72;3233,368;72;71,90;1123,28;4,54;13,90
04.01.21;04:00:00;bw09;14,46;9,72;3231,940;72;70,99;1123,31;4,50;14,97
04.01.21;04:10:00;bw09;14,88;9,71;3229,333;71;72,95;1122,13;4,29;15,98
04.01.21;04:20:00;bw09;14,17;9,72;3234,356;70;70,59;1123,34;4,34;14,60
04.01.21;04:30:00;bw09;14,62;9,80;3327,607;73;72,77;1132,77;4,32;15,35
04.01.21;04:40:00;bw09;14,38;9,79;3304,067;72;69,29;1131,01;4,37;14,86
04.01.21;04:50:00;bw09;14,58;9,71;3232,436;70;82,48;1122,34;4,31;15,17
04.01.21;05:00:00;bw09;15,01;9,71;3231,037;69;69,82;1122,51;4,32;16,01
04.01.21;05:10:00;bw09;13,18;9,71;3231,381;71;63,89;1122,50;4,38;13,43
04.01.21;05:20:00;bw09;14,20;9,72;3233,752;67;66,31;1123,17;4,26;14,98
04.01.21;05:30:00;bw09;13,82;9,70;3230,585;72;78,87;1121,59;4,19;14,14
04.01.21;05:40:00;bw09;14,49;9,72;3231,917;75;66,21;1122,85;4,05;15,03
04.01.21;05:50:00;bw09;14,71;9,71;3231,976;71;75,25;1122,06;3,98;15,33
04.01.21;06:00:00;bw09;13,08;9,71;3232,116;72;64,69;1122,50;4,16;13,04
04.01.21;06:10:00;bw09;13,44;9,71;3232,817;66;72,27;1122,03;4,04;13,44
04.01.21;06:20:00;bw09;13,71;9,72;3233,120;63;66,48;1122,93;4,05;14,47
04.01.21;06:30:00;bw09;13,21;9,71;3232,027;67;55,52;1122,57;4,12;13,46
04.01.21;06:40:00;bw09;13,95;9,70;3228,689;68;65,57;1121,41;3,95;14,65
04.01.21;06:50:00;bw09;13,61;9,71;3230,451;63;58,29;1121,78;3,90;14,01
04.01.21;07:00:00;bw09;13,23;9,71;3232,460;65;71,73;1122,34;3,88;13,50
04.01.21;07:10:00;bw09;13,39;9,70;3231,610;72;73,26;1121,49;3,78;13,63
04.01.21;07:20:00;bw09;12,45;9,71;3231,911;75;73,08;1121,76;3,80;11,91
04.01.21;07:30:00;bw09;11,90;9,71;3232,983;70;68,21;1122,23;3,86;10,97
04.01.21;07:40:00;bw09;13,61;9,71;3233,207;59;56,64;1122,85;3,91;14,46
04.01.21;07:50:00;bw09;13,39;9,70;3230,285;64;67,08;1120,91;3,70;14,00
04.01.21;08:00:00;bw09;12,40;9,71;3233,750;64;58,90;1122,13;3,74;12,78
04.01.21;08:10:00;bw09;12,83;9,71;3232,450;68;66,55;1121,96;3,74;12,50
04.01.21;08:20:00;bw09;12,45;9,71;3233,557;64;63,06;1122,46;3,74;12,27
04.01.21;08:30:00;bw09;12,59;9,70;3230,215;61;56,48;1120,90;3,68;12,64
04.01.21;08:40:00;bw09;12,48;9,70;3231,636;62;60,38;1121,52;3,75;12,48
04.01.21;08:50:00;bw09;12,20;9,71;3233,869;61;67,97;1122,56;3,78;11,95
04.01.21;09:00:00;bw09;11,94;9,70;3232,951;63;57,20;1121,66;3,75;11,55
04.01.21;09:10:00;bw09;12,20;9,71;3233,823;60;60,78;1122,11;3,71;12,02
04.01.21;09:20:00;bw09;12,71;9,70;3233,696;57;54,45;1121,64;3,57;13,19
04.01.21;09:30:00;bw09;12,41;9,70;3232,429;55;57,30;1121,35;3,45;12,61
04.01.21;09:40:00;bw09;11,91;9,64;3234,162;61;74,10;1113,88;3,62;11,36
04.01.21;09:50:00;bw09;12,42;9,71;3235,645;61;59,90;1122,44;3,54;12,35
04.01.21;10:00:00;bw09;12,27;9,70;3228,673;57;51,23;1120,51;3,61;11,88
04.01.21;10:10:00;bw09;11,43;9,71;3235,256;57;57,59;1122,13;3,51;11,33
04.01.21;10:20:00;bw09;11,55;9,70;3233,898;57;57,41;1121,55;3,41;10,98
04.01.21;10:30:00;bw09;11,21;9,71;3234,190;59;57,35;1121,95;3,32;9,97
04.01.21;10:40:00;bw09;11,40;9,70;3231,527;61;68,29;1120,58;3,33;10,75
04.01.21;10:50:00;bw09;11,05;9,80;3387,246;62;53,83;1132,71;3,47;9,29
04.01.21;11:00:00;bw09;10,92;10,11;3879,519;65;59,18;1168,96;3,40;8,25
04.01.21;11:10:00;bw09;10,85;10,11;3875,152;61;65,75;1168,13;3,32;8,30
04.01.21;11:20:00;bw09;11,39;10,11;3878,362;60;60,39;1168,71;3,23;9,15
04.01.21;11:30:00;bw09;10,28;10,11;3878,121;60;60,91;1168,34;3,29;6,44
04.01.21;11:40:00;bw09;10,47;10,11;3884,147;59;57,47;1168,96;3,31;7,55
04.01.21;11:50:00;bw09;10,83;10,11;3881,709;60;56,81;1168,23;3,20;8,19
04.01.21;12:00:00;bw09;10,04;10,04;3770,583;57;53,11;1160,75;3,19;5,20
04.01.21;12:10:00;bw09;10,55;10,11;3873,168;64;62,29;1168,65;3,27;6,94
04.01.21;12:20:00;bw09;10,30;10,10;3866,384;62;67,89;1167,83;3,14;5,99
04.01.21;12:30:00;bw09;10,66;10,11;3881,402;65;71,64;1168,65;3,13;7,69
04.01.21;12:40:00;bw09;9,87;10,10;3860,125;68;62,99;1167,78;3,22;6,02
04.01.21;12:50:00;bw09;10,05;10,11;3873,025;63;47,21;1168,14;3,32;4,92
04.01.21;13:00:00;bw09;10,45;10,11;3860,301;56;56,12;1168,39;3,28;6,93
04.01.21;13:10:00;bw09;10,26;10,11;3849,636;55;60,88;1168,30;3,33;5,98
04.01.21;13:20:00;bw09;10,16;10,10;3847,079;61;63,13;1167,63;3,32;6,16
04.01.21;13:30:00;bw09;10,40;10,11;3791,459;68;65,44;1167,85;3,39;7,38
04.01.21;13:40:00;bw09;10,66;10,10;3756,014;68;71,52;1167,04;3,39;7,86
04.01.21;13:50:00;bw09;10,90;10,10;3754,759;67;58,51;1167,54;3,39;8,96
04.01.21;14:00:00;bw09;9,95;10,02;3655,835;60;54,90;1157,94;3,46;5,26
04.01.21;14:10:00;bw09;11,02;10,10;3755,851;61;63,92;1167,10;3,53;8,60
04.01.21;14:20:00;bw09;10,53;10,10;3755,201;69;70,33;1167,14;3,57;7,87
04.01.21;14:30:00;bw09;10,66;10,10;3755,858;66;59,31;1167,78;3,54;8,15
04.01.21;14:40:00;bw09;10,47;10,10;3755,911;65;67,68;1167,44;3,44;7,18
04.01.21;14:50:00;bw09;10,31;10,10;3759,014;67;60,40;1167,06;3,42;7,20
04.01.21;15:00:00;bw09;10,22;10,10;3748,669;66;66,82;1166,89;3,48;6,45
04.01.21;15:10:00;bw09;10,50;9,62;3179,228;66;64,99;1111,24;3,45;9,16
04.01.21;15:20:00;bw09;10,58;9,36;2891,761;70;67,72;1081,62;3,58;10,18
04.01.21;15:30:00;bw09;10,12;9,36;2891,284;68;62,50;1081,42;3,60;8,54
04.01.21;15:40:00;bw09;10,45;9,36;2884,721;66;63,28;1082,02;3,75;8,53
04.01.21;15:50:00;bw09;10,95;9,36;2889,108;65;70,37;1081,51;3,66;10,50
04.01.21;16:00:00;bw09;10,43;9,36;2890,703;67;64,95;1081,96;3,73;9,85
04.01.21;16:10:00;bw09;10,73;9,37;2890,463;64;61,53;1082,38;3,80;9,73
04.01.21;16:20:00;bw09;11,44;9,36;2889,588;65;60,26;1081,76;3,81;10,81
04.01.21;16:30:00;bw09;11,47;9,36;2889,448;66;62,43;1082,10;3,89;11,25
04.01.21;16:40:00;bw09;11,38;9,36;2889,964;65;65,70;1081,96;3,90;11,09
04.01.21;16:50:00;bw09;10,57;9,36;2889,458;66;66,42;1082,28;3,94;9,52
04.01.21;17:00:00;bw09;11,01;9,37;2890,394;67;64,52;1082,65;4,06;11,08
04.01.21;17:10:00;bw09;11,48;9,36;2888,677;66;59,32;1081,84;3,97;11,13
04.01.21;17:20:00;bw09;10,88;9,37;2890,819;65;66,42;1082,45;3,86;10,15
04.01.21;17:30:00;bw09;11,47;9,37;2890,257;64;70,84;1082,39;3,85;11,28
04.01.21;17:40:00;bw09;13,21;9,36;2888,221;63;60,81;1082,01;3,94;14,39
04.01.21;17:50:00;bw09;11,86;9,36;2889,781;63;72,71;1082,08;4,02;12,34
04.01.21;18:00:00;bw09;11,95;9,36;2889,421;66;58,65;1082,02;4,05;12,39
04.01.21;18:10:00;bw09;11,51;9,37;2891,103;68;57,99;1082,49;4,02;11,76
04.01.21;18:20:00;bw09;12,05;9,37;2890,910;61;70,62;1082,42;3,92;12,63
04.01.21;18:30:00;bw09;11,74;9,36;2890,142;68;60,56;1082,05;4,09;12,41
04.01.21;18:40:00;bw09;12,01;9,37;2890,723;65;65,34;1083,09;4,11;12,43
04.01.21;18:50:00;bw09;11,88;9,37;2891,631;67;66,37;1082,55;4,12;12,28
04.01.21;19:00:00;bw09;12,33;9,36;2889,107;65;75,38;1082,19;4,00;13,22
04.01.21;19:10:00;bw09;12,18;9,36;2888,000;69;65,91;1081,93;3,89;13,37
04.01.21;19:20:00;bw09;12,13;9,36;2889,705;66;60,18;1081,87;3,93;12,85
04.01.21;19:30:00;bw09;12,57;9,37;2890,780;65;70,30;1082,63;3,89;13,80
04.01.21;19:40:00;bw09;12,27;9,36;2888,427;66;56,89;1081,81;3,92;13,09
04.01.21;19:50:00;bw09;12,11;9,37;2891,736;66;56,72;1082,70;3,98;12,76
04.01.21;20:00:00;bw09;12,37;9,36;2888,873;64;66,55;1081,91;3,96;13,20
04.01.21;20:10:00;bw09;11,64;9,36;2890,495;66;70,97;1082,32;3,97;11,91
04.01.21;20:20:00;bw09;12,35;9,37;2892,184;68;64,63;1082,96;3,99;13,15
04.01.21;20:30:00;bw09;12,24;9,36;2889,889;69;61,81;1082,33;4,08;12,82
04.01.21;20:40:00;bw09;12,68;9,37;2890,150;63;67,26;1082,54;4,03;13,42
04.01.21;20:50:00;bw09;12,14;9,36;2890,033;64;59,11;1082,30;4,14;12,83
04.01.21;21:00:00;bw09;12,77;9,36;2888,540;65;68,56;1082,40;4,19;13,86
04.01.21;21:10:00;bw09;13,09;9,37;2890,628;67;62,38;1082,89;4,18;14,38
04.01.21;21:20:00;bw09;13,07;9,37;2889,614;64;68,95;1082,45;4,12;14,49
04.01.21;21:30:00;bw09;13,18;9,36;2887,684;66;64,85;1082,39;4,20;14,02
04.01.21;21:40:00;bw09;12,95;9,37;2890,417;64;70,26;1082,54;4,15;14,10
04.01.21;21:50:00;bw09;12,69;9,37;2890,373;65;57,66;1082,50;4,19;13,99
04.01.21;22:00:00;bw09;12,57;9,37;2888,530;61;60,37;1082,52;4,21;13,65
04.01.21;22:10:00;bw09;12,97;9,37;2889,894;62;68,26;1082,82;4,28;13,84
04.01.21;22:20:00;bw09;13,06;9,37;2890,145;64;62,11;1082,64;4,25;14,06
04.01.21;22:30:00;bw09;13,47;9,37;2889,943;61;67,31;1082,88;4,25;14,67
04.01.21;22:40:00;bw09;13,25;9,37;2890,530;64;60,67;1082,55;4,23;14,54
04.01.21;22:50:00;bw09;13,10;9,37;2890,297;61;53,83;1082,71;4,23;14,08
04.01.21;23:00:00;bw09;13,32;9,37;2890,175;58;65,97;1082,79;4,19;14,13
04.01.21;23:10:00;bw09;13,67;9,37;2890,294;62;63,26;1082,85;4,15;14,85
04.01.21;23:20:00;bw09;13,33;9,37;2888,843;64;65,03;1082,46;4,22;14,42
04.01.21;23:30:00;bw09;13,76;9,37;2889,801;62;62,92;1082,56;4,19;14,59
04.01.21;23:40:00;bw09;13,88;9,36;2888,913;58;60,01;1082,28;4,19;14,99
04.01.21;23:50:00;bw09;14,16;9,37;2890,993;60;58,12;1083,23;4,19;15,52
05.01.21;00:00:00;bw09;13,37;9,37;2889,594;60;59,73;1082,66;4,25;14,65
05.01.21;00:10:00;bw09;13,50;9,36;2886,789;60;62,68;1081,86;4,24;14,47
05.01.21;00:20:00;bw09;13,03;9,37;2889,371;60;62,59;1082,66;4,23;13,64
05.01.21;00:30:00;bw09;13,40;9,36;2888,544;60;63,85;1082,42;4,24;14,35
05.01.21;00:40:00;bw09;13,46;9,37;2889,501;64;70,22;1082,82;4,23;14,46
05.01.21;00:50:00;bw09;13,56;9,37;2890,411;63;59,25;1082,95;4,18;14,36
05.01.21;01:00:00;bw09;13,26;9,37;2891,762;58;54,22;1082,94;4,09;13,93
05.01.21;01:10:00;bw09;13,21;9,36;2889,741;59;56,13;1082,46;4,10;13,65
05.01.21;01:20:00;bw09;13,20;9,37;2888,846;56;63,14;1082,55;4,18;14,05
