Datum (Anlage);Zeit (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
29.01.21;08:10:00;14,98;10,11;6366,394;113;115,72;1167,52;2,48;11,40
29.01.21;08:20:00;15,02;10,11;6339,165;114;117,43;1167,95;2,49;11,06
29.01.21;08:30:00;15,45;10,12;6349,284;115;116,31;1168,57;2,47;11,97
29.01.21;08:40:00;15,18;10,10;6339,456;115;115,53;1167,03;2,45;11,62
29.01.21;08:50:00;14,36;10,11;6349,115;115;113,32;1168,16;2,42;10,62
29.01.21;09:00:00;15,34;10,11;6339,102;115;112,49;1168,18;2,37;11,94
29.01.21;09:10:00;15,45;10,11;6340,681;115;115,30;1167,18;2,31;12,14
29.01.21;09:20:00;14,89;10,11;6346,663;113;115,83;1167,95;2,24;11,18
29.01.21;09:30:00;16,38;10,11;6345,093;113;110,89;1167,54;1,89;13,57
29.01.21;09:40:00;15,88;10,11;6368,306;112;99,95;1168,10;1,93;12,76
29.01.21;09:50:00;16,77;10,11;6353,794;108;110,37;1167,56;1,85;13,88
29.01.21;10:00:00;15,45;10,11;6377,656;108;106,36;1168,20;1,93;11,99
29.01.21;10:10:00;14,93;10,11;6371,842;105;107,37;1168,03;1,84;11,34
29.01.21;10:20:00;16,05;10,11;6380,127;106;113,29;1167,82;1,68;12,97
29.01.21;10:30:00;16,41;10,11;6372,466;111;109,28;1167,42;1,64;13,32
29.01.21;10:40:00;14,35;10,11;6355,023;106;104,63;1167,91;1,70;10,73
29.01.21;10:50:00;16,02;10,11;6363,082;104;106,12;1168,23;1,43;13,11
29.01.21;11:00:00;15,48;10,11;6378,330;107;107,53;1167,56;1,57;12,06
29.01.21;11:10:00;15,70;10,12;6378,015;107;105,88;1168,34;1,47;12,53
29.01.21;11:20:00;16,74;10,11;6379,696;107;107,66;1167,78;1,29;14,13
29.01.21;11:30:00;15,30;10,10;6348,359;107;112,17;1166,90;1,41;12,06
29.01.21;11:40:00;15,39;10,12;6350,036;107;104,21;1168,47;1,44;12,23
29.01.21;11:50:00;15,42;10,11;6339,602;107;100,94;1167,78;1,43;12,26
29.01.21;12:00:00;15,25;10,11;6341,691;104;106,55;1167,75;1,39;12,22
29.01.21;12:10:00;16,60;10,11;6344,898;106;107,11;1167,68;1,23;13,78
29.01.21;12:20:00;16,45;10,11;6342,778;105;103,37;1168,09;1,17;13,67
29.01.21;12:30:00;16,18;10,11;6342,632;105;113,37;1167,95;1,20;13,30
29.01.21;12:40:00;15,86;10,11;6347,158;108;101,81;1168,35;1,36;12,73
29.01.21;12:50:00;15,76;10,11;6342,283;104;99,30;1167,45;1,27;12,94
29.01.21;13:00:00;15,04;10,11;6338,947;101;104,03;1167,27;1,26;11,78
29.01.21;13:10:00;15,94;10,12;6348,098;104;99,23;1168,68;1,14;12,46
29.01.21;13:20:00;16,34;10,11;6344,303;100;107,76;1167,53;1,05;13,12
29.01.21;13:30:00;14,89;10,11;6342,672;102;99,88;1167,88;1,23;11,74
29.01.21;13:40:00;15,79;10,11;6343,427;102;101,86;1167,33;1,04;12,86
29.01.21;13:50:00;15,59;10,11;6346,118;102;99,98;1168,00;1,06;12,33
29.01.21;14:00:00;16,02;10,11;6365,356;101;95,41;1167,80;0,98;13,02
29.01.21;14:10:00;15,76;10,11;6342,063;95;98,40;1167,46;0,99;12,69
29.01.21;14:20:00;14,88;10,11;6349,968;95;97,59;1168,48;1,13;11,64
29.01.21;14:30:00;15,73;10,11;6341,190;95;98,93;1167,82;1,02;12,63
29.01.21;14:40:00;15,46;10,11;6341,319;95;96,39;1167,53;0,89;12,37
29.01.21;14:50:00;15,11;10,11;6335,641;95;98,10;1168,29;0,97;12,03
29.01.21;15:00:00;14,71;10,11;6335,877;95;94,91;1167,81;0,92;11,49
29.01.21;15:10:00;15,71;10,11;6341,419;95;94,84;1167,96;0,92;12,79
29.01.21;15:20:00;14,81;10,11;6341,725;95;98,17;1168,09;0,92;11,69
29.01.21;15:30:00;14,20;10,10;6336,323;95;93,13;1167,17;1,01;10,61
29.01.21;15:40:00;13,67;10,12;6375,826;94;97,24;1168,55;1,04;9,82
29.01.21;15:50:00;15,22;10,11;6354,523;93;92,43;1167,82;0,91;12,00
29.01.21;16:00:00;14,54;10,11;6358,430;94;99,19;1167,48;1,00;11,39
29.01.21;16:10:00;13,14;10,11;6377,639;94;90,72;1167,73;1,17;8,94
29.01.21;16:20:00;12,60;10,11;6374,265;94;88,24;1168,00;1,27;8,09
29.01.21;16:30:00;13,61;10,11;6345,764;90;89,44;1168,04;1,28;10,12
29.01.21;16:40:00;13,32;10,11;6346,338;90;80,38;1167,93;1,34;9,61
29.01.21;16:50:00;13,55;10,11;6345,241;85;90,62;1167,47;1,29;10,07
29.01.21;17:00:00;13,28;10,11;6348,977;86;84,03;1168,48;1,43;9,08
29.01.21;17:10:00;13,67;10,11;6344,843;87;87,32;1168,10;1,51;9,82
29.01.21;17:20:00;13,79;10,11;6345,698;88;90,84;1167,90;1,52;10,57
29.01.21;17:30:00;13,61;10,11;6343,178;89;86,59;1167,29;1,61;10,37
29.01.21;17:40:00;14,96;10,11;6348,659;83;83,51;1168,24;1,60;12,22
29.01.21;17:50:00;13,98;10,11;6345,168;84;103,08;1167,56;1,63;10,59
29.01.21;18:00:00;13,41;10,11;6342,710;87;80,81;1167,76;1,85;8,81
29.01.21;18:10:00;13,79;10,12;6348,869;82;80,44;1168,48;1,84;9,79
29.01.21;18:20:00;13,90;10,11;6342,467;86;87,30;1167,45;1,91;9,99
29.01.21;18:30:00;13,64;10,11;6346,293;88;88,03;1167,90;1,90;10,54
29.01.21;18:40:00;13,19;10,11;6346,359;85;77,17;1167,71;1,97;8,47
29.01.21;18:50:00;13,77;10,11;6341,063;74;77,01;1167,81;1,88;9,35
29.01.21;19:00:00;13,76;10,11;6343,481;79;85,86;1167,95;1,94;9,48
29.01.21;19:10:00;14,06;10,11;6374,783;79;74,48;1168,35;1,99;10,47
29.01.21;19:20:00;14,26;10,11;6343,551;77;83,38;1167,41;1,94;10,33
29.01.21;19:30:00;14,27;10,11;6345,410;78;79,35;1167,75;1,96;10,85
29.01.21;19:40:00;14,16;10,11;6346,616;78;77,75;1168,38;2,05;10,49
29.01.21;19:50:00;14,79;10,11;6342,947;78;78,35;1167,70;1,98;11,67
29.01.21;20:00:00;14,92;10,11;6345,893;78;74,79;1167,98;2,07;11,50
29.01.21;20:10:00;16,16;10,11;6344,267;77;75,54;1167,85;2,07;13,46
29.01.21;20:20:00;15,01;10,11;6341,719;77;77,06;1167,45;2,18;11,88
29.01.21;20:30:00;14,24;10,11;6345,504;77;76,86;1167,63;2,27;10,59
29.01.21;20:40:00;13,97;10,11;6343,851;75;74,71;1167,33;2,17;10,06
29.01.21;20:50:00;12,40;10,11;6354,166;73;68,31;1167,76;1,84;6,42
29.01.21;21:00:00;11,18;10,11;6133,624;74;73,23;1168,21;1,96;2,38
29.01.21;21:10:00;12,46;10,11;6353,855;73;67,22;1168,25;1,89;6,47
29.01.21;21:20:00;12,12;10,11;6308,332;70;69,14;1167,31;1,99;5,25
29.01.21;21:30:00;11,43;10,11;6012,836;67;68,04;1167,93;1,74;2,64
29.01.21;21:40:00;12,53;10,12;6346,278;56;50,62;1169,00;1,79;5,73
29.01.21;21:50:00;13,18;10,10;6359,092;58;57,89;1167,21;1,98;7,94
29.01.21;22:00:00;12,95;10,11;6354,656;57;49,30;1168,24;2,17;7,84
29.01.21;22:10:00;13,86;10,11;6348,172;54;66,48;1167,77;2,17;9,68
29.01.21;22:20:00;12,87;10,11;6347,971;60;64,07;1168,02;2,34;7,32
29.01.21;22:30:00;12,46;10,11;6342,710;59;51,61;1168,03;2,46;6,15
29.01.21;22:40:00;12,85;10,11;6354,382;58;65,32;1167,50;2,26;7,23
29.01.21;22:50:00;12,32;10,11;6360,220;58;56,74;1168,41;2,43;6,04
29.01.21;23:00:00;11,92;10,11;6273,606;60;75,09;1167,37;2,42;3,56
29.01.21;23:10:00;11,46;10,11;6182,413;59;60,65;1168,17;2,56;1,23
29.01.21;23:20:00;10,72;10,11;5608,424;61;61,12;1167,26;2,53;0,46
29.01.21;23:30:00;10,85;10,11;5874,232;59;57,93;1167,46;2,57;0,58
29.01.21;23:40:00;9,90;10,02;4952,668;58;54,10;1157,37;2,61;0,07
29.01.21;23:50:00;10,15;10,09;4915,531;57;61,28;1165,79;2,58;0,04
30.01.21;00:00:00;9,59;10,05;4226,750;58;45,63;1161,19;2,72;0,00
30.01.21;00:10:00;9,60;9,91;4124,514;54;57,86;1144,57;2,71;0,00
30.01.21;00:20:00;9,36;9,93;3782,387;59;61,45;1146,75;2,76;0,06
30.01.21;00:30:00;9,31;9,76;3586,974;59;54,56;1127,92;2,79;0,06
30.01.21;00:40:00;9,22;9,82;3777,159;55;49,44;1133,89;2,78;0,05
30.01.21;00:50:00;10,56;10,10;5349,338;55;64,49;1166,33;2,79;0,47
30.01.21;01:00:00;9,85;10,06;4567,957;59;59,29;1162,33;2,89;0,09
30.01.21;01:10:00;9,84;10,00;4585,441;59;56,09;1154,97;2,83;0,06
30.01.21;01:20:00;9,60;9,99;4174,590;60;54,13;1153,57;2,95;0,01
30.01.21;01:30:00;9,42;9,85;3799,963;55;48,53;1138,09;2,86;0,03
30.01.21;01:40:00;9,01;9,72;3499,268;56;55,01;1122,76;2,88;0,02
30.01.21;01:50:00;9,07;9,70;3506,347;54;52,48;1120,31;2,88;0,02
30.01.21;02:00:00;8,40;8,95;2627,493;51;50,13;1033,79;2,97;0,02
30.01.21;02:10:00;8,82;9,56;3129,748;47;52,05;1104,15;2,90;0,01
30.01.21;02:20:00;8,48;9,11;2750,668;51;43,92;1051,85;2,93;0,01
30.01.21;02:30:00;8,51;9,17;2774,325;54;53,85;1058,79;2,94;0,01
30.01.21;02:40:00;8,81;9,47;3049,653;44;42,36;1093,63;2,96;0,01
30.01.21;02:50:00;9,33;9,91;3805,431;44;43,22;1144,79;2,87;0,01
30.01.21;03:00:00;8,53;9,36;2974,969;49;61,14;1081,44;2,85;0,01
30.01.21;03:10:00;7,73;8,12;1902,116;55;36,65;938,51;2,97;0,01
30.01.21;03:20:00;7,85;8,55;2200,048;55;55,54;988,14;2,88;0,01
30.01.21;03:30:00;7,77;8,40;2089,617;52;52,26;970,03;2,72;0,01
30.01.21;03:40:00;7,95;8,63;2270,979;54;56,92;996,62;2,64;0,01
30.01.21;03:50:00;7,85;8,44;2123,205;52;46,86;974,76;2,62;0,01
30.01.21;04:00:00;6,87;7,44;1430,289;40;26,42;859,36;2,62;0,01
30.01.21;04:10:00;6,70;7,30;1333,228;37;33,54;843,19;2,69;0,01
30.01.21;04:20:00;6,81;7,09;1215,448;34;38,37;819,23;2,54;0,01
30.01.21;04:30:00;7,15;7,60;1546,785;38;54,86;878,00;2,44;0,01
30.01.21;04:40:00;6,22;6,95;1097,525;46;33,32;803,42;2,43;0,08
30.01.21;04:50:00;6,79;7,29;1324,972;39;40,88;842,24;2,27;0,00
30.01.21;05:00:00;6,66;7,03;1179,613;45;33,28;812,30;2,30;0,00
30.01.21;05:10:00;6,55;6,91;1095,446;39;44,92;798,48;2,22;0,03
30.01.21;05:20:00;6,57;7,03;1168,110;37;46,40;812,12;2,24;0,03
30.01.21;05:30:00;6,05;6,57;875,223;46;45,04;759,33;2,21;0,07
30.01.21;05:40:00;5,91;6,57;851,712;49;41,83;759,68;2,18;0,11
30.01.21;05:50:00;5,82;6,61;827,004;49;42,93;764,36;2,14;0,28
30.01.21;06:00:00;6,04;6,63;880,708;48;47,48;766,15;2,07;0,17
30.01.21;06:10:00;5,56;6,52;703,659;49;48,07;752,94;2,01;0,42
30.01.21;06:20:00;5,11;6,49;550,434;49;43,81;750,08;1,98;0,78
30.01.21;06:30:00;5,29;6,49;580,400;49;43,79;750,36;2,05;0,70
30.01.21;06:40:00;5,19;6,48;532,756;49;51,77;748,44;2,02;0,80
30.01.21;06:50:00;5,34;6,48;530,082;52;49,92;748,83;2,07;0,85
30.01.21;07:00:00;5,96;6,82;918,628;46;38,04;788,18;2,07;0,33
30.01.21;07:10:00;6,05;6,68;802,088;47;46,83;771,94;2,00;0,38
30.01.21;07:20:00;5,68;6,52;707,047;39;60,52;752,80;1,95;0,39
30.01.21;07:30:00;4,95;6,48;451,282;67;59,06;749,04;2,06;0,92
30.01.21;07:40:00;4,65;6,47;382,702;60;41,11;747,89;2,00;1,13
30.01.21;07:50:00;4,60;6,48;360,036;55;48,59;748,65;2,02;1,13
30.01.21;08:00:00;4,97;6,47;415,679;48;85,92;748,07;1,91;1,13
30.01.21;08:10:00;4,92;6,48;429,377;64;51,73;748,89;1,99;1,12
30.01.21;08:20:00;5,41;6,48;572,644;52;40,27;748,60;1,94;0,57
30.01.21;08:30:00;5,16;6,48;465,254;51;75,42;748,71;1,89;0,91
30.01.21;08:40:00;5,42;6,48;605,490;62;55,74;748,59;1,94;0,54
30.01.21;08:50:00;5,43;6,48;620,340;62;62,95;749,03;1,82;0,46
30.01.21;09:00:00;4,88;6,48;428,566;69;66,10;748,85;2,00;0,85
30.01.21;09:10:00;4,66;6,49;384,691;83;73,33;749,43;2,00;1,01
30.01.21;09:20:00;4,83;6,52;479,402;76;73,60;753,38;1,94;0,90
30.01.21;09:30:00;4,93;6,50;476,382;77;71,89;750,89;2,07;0,86
30.01.21;09:40:00;4,85;6,48;451,382;77;64,94;748,52;2,09;0,91
30.01.21;09:50:00;5,71;6,48;678,929;73;74,18;748,33;2,12;0,26
30.01.21;10:00:00;5,36;6,48;591,099;77;74,56;748,59;2,35;0,60
30.01.21;10:10:00;5,55;6,53;777,356;76;68,62;754,15;2,50;0,24
30.01.21;10:20:00;5,38;6,52;653,247;76;75,75;753,18;2,68;0,57
30.01.21;10:30:00;4,70;6,48;399,625;76;69,47;748,32;2,71;1,18
30.01.21;10:40:00;5,47;6,47;513,809;84;91,21;748,08;2,73;0,84
30.01.21;10:50:00;4,49;6,47;298,442;82;74,87;748,04;2,99;1,40
30.01.21;11:00:00;4,76;6,48;394,685;82;89,55;748,75;3,13;1,11
30.01.21;11:10:00;4,74;6,48;393,724;85;84,78;748,16;3,14;1,09
30.01.21;11:20:00;5,12;6,48;438,907;85;89,10;748,25;3,24;1,08
30.01.21;11:30:00;4,73;6,48;300,149;96;87,65;748,17;3,14;1,41
30.01.21;11:40:00;4,71;6,48;383,726;88;101,52;748,20;3,15;1,20
30.01.21;11:50:00;4,79;6,48;435,426;94;93,59;748,63;3,29;1,00
30.01.21;12:00:00;4,86;6,48;496,769;94;94,03;748,70;3,27;0,89
30.01.21;12:10:00;4,83;6,48;406,322;93;74,87;748,25;3,18;1,18
30.01.21;12:20:00;5,30;6,48;578,454;77;78,08;748,42;3,28;0,64
30.01.21;12:30:00;5,41;6,49;601,351;77;83,34;749,36;3,35;0,61
30.01.21;12:40:00;5,32;6,48;582,025;77;86,89;748,19;3,31;0,58
30.01.21;12:50:00;5,57;6,48;605,857;77;85,74;749,01;3,30;0,57
30.01.21;13:00:00;4,84;6,47;418,345;77;75,65;747,97;3,46;1,16
30.01.21;13:10:00;4,96;6,48;451,866;77;79,18;748,53;3,55;1,06
30.01.21;13:20:00;4,98;6,48;465,323;77;78,76;748,20;3,57;1,03
30.01.21;13:30:00;4,71;6,47;348,897;79;71,00;748,08;3,69;1,33
30.01.21;13:40:00;4,84;6,48;361,763;74;83,70;748,18;3,78;1,30
30.01.21;13:50:00;4,11;6,48;223,391;85;97,35;748,23;3,95;1,43
30.01.21;14:00:00;3,51;6,47;60,404;87;84,02;747,96;4,14;1,51
30.01.21;14:10:00;2,96;1,53;-23,955;87;86,13;174,00;4,19;39,71
30.01.21;14:20:00;3,38;0,77;-7,693;87;90,76;89,56;3,93;45,00
30.01.21;14:30:00;3,96;4,65;86,018;87;88,98;539,58;3,98;12,36
30.01.21;14:40:00;3,57;6,48;87,212;87;85,08;748,24;4,19;1,51
30.01.21;14:50:00;3,63;6,48;38,270;96;91,09;748,25;3,99;1,51
30.01.21;15:00:00;3,47;6,48;24,416;91;107,21;748,19;4,22;1,51
30.01.21;15:10:00;2,69;2,29;-21,867;100;93,95;262,48;4,22;33,31
30.01.21;15:20:00;2,67;0,57;-10,507;98;65,27;67,15;3,99;45,01
30.01.21;15:30:00;2,73;0,62;-8,579;77;87,47;71,93;4,05;45,01
30.01.21;15:40:00;2,74;0,61;-9,807;77;99,44;70,63;3,81;45,01
30.01.21;15:50:00;3,20;0,77;-10,628;80;80,70;89,38;3,25;44,00
30.01.21;16:00:00;3,09;5,94;-12,990;85;78,44;687,32;3,12;2,71
30.01.21;16:10:00;3,74;6,48;74,797;84;97,22;748,43;3,01;1,52
30.01.21;16:20:00;2,68;3,44;-26,447;86;89,34;395,38;2,90;24,80
30.01.21;16:30:00;3,22;0,69;-18,807;86;70,78;80,33;2,63;45,02
30.01.21;16:40:00;3,12;0,72;-18,676;86;82,97;83,76;2,46;45,02
30.01.21;16:50:00;2,77;0,61;-19,883;86;79,66;70,87;2,49;45,02
30.01.21;17:00:00;3,33;0,70;-20,214;65;65,32;81,11;2,43;45,02
30.01.21;17:10:00;3,10;0,64;-18,631;58;86,33;73,44;2,40;45,02
30.01.21;17:20:00;2,80;0,60;-21,348;81;78,63;69,89;2,40;45,02
30.01.21;17:30:00;2,76;0,61;-19,819;77;43,46;70,91;2,41;45,02
30.01.21;17:40:00;2,86;0,60;-18,510;60;79,43;69,62;2,35;45,02
30.01.21;17:50:00;2,97;0,66;-19,831;60;70,91;76,12;2,34;45,02
30.01.21;18:00:00;3,00;0,64;-18,811;65;93,29;74,73;2,32;45,02
30.01.21;18:10:00;2,80;0,60;-7,290;77;67,41;69,73;2,40;45,02
30.01.21;18:20:00;2,85;0,60;-7,740;77;66,41;69,72;2,38;45,02
30.01.21;18:30:00;2,61;0,62;-6,728;77;83,45;71,39;2,34;45,02
30.01.21;18:40:00;2,30;0,56;-6,732;77;84,41;65,03;2,40;45,02
30.01.21;18:50:00;2,54;0,61;-7,676;77;72,88;70,45;2,36;45,02
30.01.21;19:00:00;2,36;0,53;-6,742;77;81,90;62,95;2,37;45,02
30.01.21;19:10:00;2,70;0,63;-6,681;77;75,09;73,04;2,38;45,02
30.01.21;19:20:00;2,71;0,60;-8,870;77;71,01;68,73;2,37;45,02
30.01.21;19:30:00;2,54;0,57;-7,476;77;80,88;67,33;2,36;45,02
30.01.21;19:40:00;2,24;0,23;-7,394;77;103,16;49,17;2,37;45,02
30.01.21;19:50:00;2,17;0,40;-9,022;77;92,99;53,26;2,38;45,02
30.01.21;20:00:00;2,03;0,00;-7,497;77;116,00;39,82;2,44;45,02
30.01.21;20:10:00;1,55;0,07;-7,345;77;92,20;39,34;2,45;45,02
30.01.21;20:20:00;1,24;0,00;-9,069;77;116,46;6,48;2,50;45,02
30.01.21;20:30:00;0,81;0,00;-7,387;77;123,41;0,81;2,86;45,02
30.01.21;20:40:00;0,93;0,00;-7,434;77;145,70;0,82;2,83;45,02
30.01.21;20:50:00;1,42;0,00;-9,140;77;133,72;1,13;2,77;45,02
30.01.21;21:00:00;0,60;0,00;-7,405;77;107,86;0,80;3,02;45,02
30.01.21;21:10:00;1,00;0,00;-7,469;77;178,30;0,83;2,55;45,02
30.01.21;21:20:00;0,64;0,00;-9,220;77;207,10;0,81;2,84;45,02
30.01.21;21:30:00;0,74;0,00;-7,493;77;192,36;0,83;2,45;45,02
30.01.21;21:40:00;0,76;0,00;-7,493;77;153,94;0,85;3,17;45,02
30.01.21;21:50:00;0,52;0,00;-9,320;77;161,58;0,81;2,78;45,02
30.01.21;22:00:00;0,84;0,00;-7,513;77;209,75;0,85;2,69;45,02
30.01.21;22:10:00;1,41;0,00;-7,500;77;210,38;0,83;2,38;45,02
30.01.21;22:20:00;1,17;0,00;-9,318;77;214,77;0,84;2,46;45,02
30.01.21;22:30:00;1,14;0,00;-7,439;77;225,20;0,85;2,39;45,02
30.01.21;22:40:00;0,94;0,00;-7,304;77;245,42;0,82;2,52;45,02
30.01.21;22:50:00;1,28;0,00;-9,102;77;274,26;0,85;2,99;45,02
30.01.21;23:00:00;1,83;0,00;-7,346;77;297,07;0,83;3,04;45,02
30.01.21;23:10:00;1,41;0,00;-7,752;77;286,52;0,85;3,25;45,02
30.01.21;23:20:00;1,81;0,00;-9,350;77;289,38;0,86;3,59;45,02
30.01.21;23:30:00;1,64;0,00;-7,516;77;288,61;0,83;3,12;45,02
30.01.21;23:40:00;2,01;0,00;-7,486;77;287,68;0,86;3,09;45,02
30.01.21;23:50:00;2,43;0,00;-9,441;77;293,05;4,44;3,13;45,02
31.01.21;00:00:00;2,74;0,00;-10,049;74;275,21;0,87;2,45;45,02
31.01.21;00:10:00;2,32;0,01;-16,926;323;234,83;19,38;2,39;45,02
31.01.21;00:20:00;1,99;0,32;-9,406;283;269,73;49,83;2,60;45,02
31.01.21;00:30:00;2,03;0,33;-7,487;283;280,69;53,43;2,53;45,02
31.01.21;00:40:00;2,25;0,47;-7,469;283;272,96;59,12;2,56;45,02
31.01.21;00:50:00;2,56;0,55;-9,416;283;269,20;63,80;2,66;45,02
31.01.21;01:00:00;2,45;0,40;-7,436;283;253,62;53,41;2,68;45,02
31.01.21;01:10:00;2,90;0,53;-9,432;269;240,04;64,92;2,71;45,02
31.01.21;01:20:00;3,15;0,70;-10,049;256;251,92;81,49;2,70;45,02
31.01.21;01:30:00;3,13;0,70;-7,544;253;266,76;81,33;2,70;45,02
31.01.21;01:40:00;3,07;0,67;-7,504;253;242,31;77,99;2,76;45,02
31.01.21;01:50:00;3,57;1,77;-14,139;248;249,32;207,15;2,78;33,81
31.01.21;02:00:00;3,99;6,50;71,271;249;261,64;751,36;2,83;1,55
31.01.21;02:10:00;3,70;6,48;60,453;256;254,79;748,66;3,02;1,52
31.01.21;02:20:00;3,88;6,48;92,461;254;262,80;748,85;3,05;1,52
31.01.21;02:30:00;3,80;6,48;136,331;258;257,53;748,73;3,12;1,52
31.01.21;02:40:00;3,70;6,48;59,900;258;267,18;748,53;3,20;1,52
31.01.21;02:50:00;3,59;6,48;79,241;258;263,69;748,90;3,23;1,52
31.01.21;03:00:00;3,93;6,48;120,899;258;269,13;748,77;3,29;1,51
31.01.21;03:10:00;4,16;6,48;178,100;258;262,37;748,72;3,36;1,51
31.01.21;03:20:00;3,76;6,48;141,973;258;257,39;748,65;3,45;1,51
31.01.21;03:30:00;4,33;6,48;211,158;258;269,66;748,79;3,50;1,51
31.01.21;03:40:00;4,16;6,48;200,137;265;268,26;748,66;3,63;1,51
31.01.21;03:50:00;3,79;6,48;151,756;267;267,14;748,71;3,74;1,51
31.01.21;04:00:00;4,57;6,48;324,614;273;287,33;748,83;3,80;1,26
31.01.21;04:10:00;5,04;6,48;423,606;282;291,03;748,83;3,80;1,22
31.01.21;04:20:00;5,30;6,48;612,218;283;277,64;748,81;3,81;0,44
31.01.21;04:30:00;5,20;6,48;598,709;283;274,73;748,63;3,83;0,66
31.01.21;04:40:00;5,30;6,48;603,235;283;272,08;748,67;3,92;0,52
31.01.21;04:50:00;5,11;6,48;562,794;280;268,59;749,07;3,90;0,67
31.01.21;05:00:00;5,43;6,48;567,723;264;272,76;748,89;3,94;0,76
31.01.21;05:10:00;6,21;6,73;1006,531;271;281,27;778,45;3,97;0,01
31.01.21;05:20:00;5,90;6,82;1038,921;277;273,68;788,50;4,09;0,03
31.01.21;05:30:00;5,78;6,58;809,718;277;272,61;760,08;4,14;0,21
31.01.21;05:40:00;5,38;6,48;648,817;277;278,73;749,27;4,21;0,46
31.01.21;05:50:00;5,98;6,51;824,152;277;281,28;752,94;4,19;0,05
31.01.21;06:00:00;5,94;6,56;857,190;277;282,72;758,51;4,18;0,09
31.01.21;06:10:00;5,85;6,57;867,014;277;275,95;759,20;4,13;0,02
31.01.21;06:20:00;6,09;6,80;1044,520;277;266,03;785,71;4,07;0,00
31.01.21;06:30:00;6,09;6,67;977,079;277;255,31;770,62;4,18;0,00
31.01.21;06:40:00;6,59;6,99;1137,601;266;271,93;807,59;4,25;0,00
31.01.21;06:50:00;6,16;6,83;1066,628;270;270,59;789,27;4,31;0,01
31.01.21;07:00:00;6,57;6,92;1104,730;270;272,81;799,43;4,34;0,01
31.01.21;07:10:00;6,04;6,61;942,884;270;273,18;764,49;4,35;0,01
31.01.21;07:20:00;5,82;6,51;798,356;270;275,91;751,77;4,42;0,05
31.01.21;07:30:00;4,97;6,48;397,327;271;280,17;748,23;4,51;1,24
31.01.21;07:40:00;4,65;6,48;334,980;271;269,57;748,31;4,52;1,40
31.01.21;07:50:00;4,21;6,48;193,732;276;275,22;748,31;4,59;1,48
31.01.21;08:00:00;4,49;6,48;318,554;274;260,17;748,56;4,58;1,41
31.01.21;08:10:00;5,96;6,95;978,527;272;285,11;803,17;4,38;0,42
31.01.21;08:20:00;5,71;6,68;889,523;281;273,10;771,29;4,25;0,15
31.01.21;08:30:00;4,67;6,48;335,074;267;269,22;748,23;4,30;1,37
31.01.21;08:40:00;4,63;6,48;326,615;265;267,70;748,32;4,27;1,45
31.01.21;08:50:00;4,14;6,48;204,996;265;260,73;748,32;4,47;1,51
31.01.21;09:00:00;4,40;6,48;289,024;251;252,30;748,36;4,31;1,44
31.01.21;09:10:00;4,41;6,48;281,983;258;271,64;748,47;4,32;1,48
31.01.21;09:20:00;4,78;6,48;439,709;265;251,10;748,51;4,42;1,13
31.01.21;09:30:00;4,80;6,48;468,281;253;247,29;748,31;4,53;1,00
31.01.21;09:40:00;5,08;6,48;505,247;253;253,19;748,32;4,79;0,90
31.01.21;09:50:00;4,98;6,48;429,152;257;271,29;748,20;5,49;1,11
31.01.21;10:00:00;4,91;6,48;371,243;269;267,05;748,18;5,92;1,32
31.01.21;10:10:00;4,32;6,47;215,957;269;279,00;748,07;5,41;1,49
31.01.21;10:20:00;3,31;6,48;6,774;271;284,44;748,06;5,52;1,51
31.01.21;10:30:00;2,64;3,02;-24,509;271;255,87;346,69;6,31;27,65
31.01.21;10:40:00;2,42;0,61;-9,195;252;246,39;71,02;6,07;45,01
31.01.21;10:50:00;2,14;0,58;-7,455;249;263,27;66,61;5,69;45,01
31.01.21;11:00:00;2,66;0,66;-8,008;249;239,79;76,17;5,46;45,01
31.01.21;11:10:00;2,88;0,70;-7,369;249;242,14;80,63;6,22;45,01
31.01.21;11:20:00;2,80;0,65;-8,287;237;225,23;75,62;6,44;45,01
31.01.21;11:30:00;3,04;0,74;-7,856;234;245,65;85,18;6,05;45,01
31.01.21;11:40:00;3,26;0,77;-7,068;234;250,32;89,04;5,85;45,01
31.01.21;11:50:00;3,29;0,77;-7,136;234;255,57;88,72;5,81;45,01
31.01.21;12:00:00;3,86;3,61;62,102;245;266,90;419,41;6,09;20,67
31.01.21;12:10:00;4,52;6,48;359,019;258;246,72;748,68;6,22;1,26
31.01.21;12:20:00;4,84;6,48;532,433;258;246,92;748,57;5,65;0,81
31.01.21;12:30:00;5,08;6,48;511,890;258;251,37;748,17;5,55;0,86
31.01.21;12:40:00;4,76;6,48;428,155;258;247,92;748,17;5,84;1,14
31.01.21;12:50:00;4,27;6,48;225,927;258;257,84;748,10;6,08;1,51
31.01.21;13:00:00;3,07;5,13;0,349;258;266,21;590,51;6,45;12,19
31.01.21;13:10:00;2,35;0,54;-18,499;258;244,64;61,77;6,70;45,00
31.01.21;13:20:00;2,07;0,34;-18,498;258;242,30;52,54;6,92;45,00
31.01.21;13:30:00;1,94;0,29;-19,586;258;243,33;49,37;7,14;45,00
31.01.21;13:40:00;1,64;0,03;-18,198;258;256,43;41,56;7,39;45,00
