Datum (Anlage);Zeit (Anlage);Identifier (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
16.05.22;08:10:00;se600214;9,12;10,06;3645,613;116;111,88;1161,26;14,01;0,05
16.05.22;08:20:00;se600214;9,20;10,06;3850,771;116;111,24;1161,69;13,96;0,07
16.05.22;08:30:00;se600214;9,79;10,11;4550,994;112;110,79;1167,53;13,89;0,07
16.05.22;08:40:00;se600214;10,16;10,11;4839,349;112;114,21;1167,38;13,83;0,07
16.05.22;08:50:00;se600214;10,37;10,11;5400,669;112;109,22;1167,37;13,83;0,04
16.05.22;09:00:00;se600214;10,09;10,11;5208,475;112;107,44;1167,16;13,73;0,03
16.05.22;09:10:00;se600214;9,99;10,11;5034,140;110;110,95;1167,30;13,75;0,01
16.05.22;09:20:00;se600214;9,99;10,11;4968,001;110;110,04;1167,35;13,75;0,00
16.05.22;09:30:00;se600214;10,19;10,11;5019,136;110;110,16;1167,23;13,72;0,00
16.05.22;09:40:00;se600214;10,05;10,11;5082,917;110;110,72;1167,35;13,80;0,00
16.05.22;09:50:00;se600214;10,13;10,11;5073,126;110;109,76;1167,40;13,83;0,00
16.05.22;10:00:00;se600214;9,94;10,11;5128,685;110;108,68;1167,33;13,90;0,00
16.05.22;10:10:00;se600214;9,68;10,11;4599,666;110;108,81;1167,19;13,91;0,04
16.05.22;10:20:00;se600214;10,43;10,11;5350,971;110;104,60;1167,59;14,03;0,05
16.05.22;10:30:00;se600214;11,41;10,11;6205,507;104;99,22;1167,59;14,21;1,17
16.05.22;10:40:00;se600214;11,02;10,11;6030,908;106;105,07;1167,17;14,40;0,48
16.05.22;10:50:00;se600214;10,04;10,11;5098,294;107;103,89;1167,17;14,47;-0,01
16.05.22;11:00:00;se600214;10,10;10,11;5159,450;107;107,79;1167,50;14,55;-0,01
16.05.22;11:10:00;se600214;10,50;10,11;5498,855;107;104,87;1167,32;14,76;0,04
16.05.22;11:20:00;se600214;10,71;10,11;6033,314;107;102,16;1167,57;14,98;0,14
16.05.22;11:30:00;se600214;11,18;10,11;6222,441;107;103,35;1167,54;15,08;0,28
16.05.22;11:40:00;se600214;11,03;10,11;6323,032;107;99,79;1167,90;15,14;0,67
16.05.22;11:50:00;se600214;11,23;10,11;6362,392;104;99,91;1167,59;15,23;1,57
16.05.22;12:00:00;se600214;10,81;10,11;5998,481;102;100,35;1167,40;15,31;0,28
16.05.22;12:10:00;se600214;11,21;10,11;6250,664;102;102,94;1167,86;15,41;1,32
16.05.22;12:20:00;se600214;11,30;10,11;6358,866;102;102,05;1167,46;15,62;1,84
16.05.22;12:30:00;se600214;11,24;10,11;6371,748;102;102,02;1167,61;15,74;2,14
16.05.22;12:40:00;se600214;11,39;10,11;6335,432;102;98,72;1167,75;15,94;1,63
16.05.22;12:50:00;se600214;11,37;10,11;6331,027;102;100,32;1167,96;16,16;1,66
16.05.22;13:00:00;se600214;11,55;10,11;6376,580;102;101,29;1167,51;16,28;2,66
16.05.22;13:10:00;se600214;11,81;10,11;6379,446;102;102,54;1167,61;16,52;3,87
16.05.22;13:20:00;se600214;11,92;10,11;6380,749;102;102,40;1167,55;16,87;5,48
16.05.22;13:30:00;se600214;11,96;10,11;6381,175;102;101,96;1167,55;17,22;5,91
16.05.22;13:40:00;se600214;11,84;10,11;6378,692;103;114,48;1167,15;17,45;5,15
16.05.22;13:50:00;se600214;11,69;10,11;6380,727;110;103,71;1167,59;17,55;4,02
16.05.22;14:00:00;se600214;12,30;10,11;6380,965;108;95,41;1167,54;17,57;4,47
16.05.22;14:10:00;se600214;12,18;10,11;6380,469;102;101,84;1167,48;17,79;5,33
16.05.22;14:20:00;se600214;11,67;10,11;6380,353;102;104,01;1167,46;17,95;4,55
16.05.22;14:30:00;se600214;11,86;10,11;6379,194;102;101,46;1167,36;17,69;3,83
16.05.22;14:40:00;se600214;11,98;10,11;6377,505;102;101,72;1167,64;17,65;3,90
16.05.22;14:50:00;se600214;11,98;10,11;6379,325;102;102,85;1167,58;17,70;3,99
16.05.22;15:00:00;se600214;11,68;10,11;6380,465;102;105,56;1167,48;17,95;4,12
16.05.22;15:10:00;se600214;11,75;10,11;6380,473;102;107,07;1167,50;18,14;4,60
16.05.22;15:20:00;se600214;12,01;10,11;6380,506;102;116,94;1167,45;18,47;5,27
16.05.22;15:30:00;se600214;12,30;10,11;6381,071;110;100,18;1167,65;18,67;5,33
16.05.22;15:40:00;se600214;12,46;10,11;6379,822;106;106,74;1167,40;18,59;5,41
16.05.22;15:50:00;se600214;12,82;10,11;6379,288;106;104,69;1167,27;18,78;6,09
16.05.22;16:00:00;se600214;12,06;10,11;6380,285;106;102,88;1167,51;18,76;3,86
16.05.22;16:10:00;se600214;11,90;10,11;6379,559;106;103,62;1167,43;18,89;3,32
16.05.22;16:20:00;se600214;11,70;10,11;6359,513;106;105,70;1167,45;18,88;1,89
16.05.22;16:30:00;se600214;11,64;10,11;6357,723;106;110,44;1167,42;18,79;1,60
16.05.22;16:40:00;se600214;11,32;10,11;5932,522;109;117,68;1167,10;18,76;0,08
16.05.22;16:50:00;se600214;10,47;10,11;4922,000;115;114,39;1167,39;18,72;0,04
16.05.22;17:00:00;se600214;9,45;9,44;3180,565;125;132,74;1090,65;18,58;0,00
16.05.22;17:10:00;se600214;7,05;7,51;1375,346;160;172,32;867,46;17,42;0,02
16.05.22;17:20:00;se600214;5,71;6,57;673,306;166;159,33;758,99;17,77;0,47
16.05.22;17:30:00;se600214;5,51;6,48;443,533;152;140,98;748,30;18,54;0,95
16.05.22;17:40:00;se600214;3,36;6,47;24,694;142;127,55;747,78;18,72;1,51
16.05.22;17:50:00;se600214;3,06;6,48;-28,530;140;128,60;747,99;18,64;1,51
16.05.22;18:00:00;se600214;2,86;2,89;-53,297;140;139,60;331,54;18,52;29,95
16.05.22;18:10:00;se600214;3,25;0,91;-20,537;153;172,33;105,57;18,51;45,01
16.05.22;18:20:00;se600214;3,16;1,01;-18,853;163;192,38;117,20;18,50;42,90
16.05.22;18:30:00;se600214;6,57;6,83;971,707;202;240,71;790,58;17,38;0,73
16.05.22;18:40:00;se600214;8,09;8,44;2010,221;249;258,64;974,86;16,64;0,01
16.05.22;18:50:00;se600214;7,80;8,55;2088,637;254;246,38;987,10;15,84;0,01
16.05.22;19:00:00;se600214;7,89;8,74;2242,087;249;249,20;1009,71;15,74;0,01
16.05.22;19:10:00;se600214;8,15;8,95;2412,995;249;250,73;1033,68;15,63;0,01
16.05.22;19:20:00;se600214;7,81;7,97;1691,114;249;258,31;920,44;15,10;0,01
16.05.22;19:30:00;se600214;7,84;8,39;1972,611;257;259,92;969,03;14,92;0,01
16.05.22;19:40:00;se600214;7,25;8,07;1747,837;257;255,62;932,49;15,02;0,01
16.05.22;19:50:00;se600214;7,21;7,70;1502,801;255;248,31;888,88;14,69;0,01
16.05.22;20:00:00;se600214;6,56;7,08;1142,842;256;253,79;817,92;14,94;0,01
16.05.22;20:10:00;se600214;5,48;6,48;549,142;257;251,32;747,93;15,07;0,65
16.05.22;20:20:00;se600214;4,74;6,48;246,303;257;243,91;747,78;14,62;1,49
16.05.22;20:30:00;se600214;4,24;6,48;66,775;257;244,59;747,89;14,61;1,51
16.05.22;20:40:00;se600214;3,30;6,25;0,930;250;257,22;720,38;14,43;3,83
16.05.22;20:50:00;se600214;2,60;0,67;-30,249;250;261,79;77,26;14,41;45,02
16.05.22;21:00:00;se600214;2,66;0,62;-22,310;244;226,38;71,80;14,36;45,02
16.05.22;21:10:00;se600214;2,83;0,70;-22,377;237;223,11;81,13;14,27;45,02
16.05.22;21:20:00;se600214;2,83;0,65;-22,753;237;241,83;77,44;14,22;45,02
16.05.22;21:30:00;se600214;4,45;3,24;151,412;230;244,99;375,70;14,00;25,07
16.05.22;21:40:00;se600214;5,46;6,48;527,825;233;226,93;748,59;13,91;0,70
16.05.22;21:50:00;se600214;5,31;6,48;380,488;231;232,09;748,19;13,90;1,21
16.05.22;22:00:00;se600214;6,30;7,12;1072,029;231;231,41;822,86;13,80;0,34
16.05.22;22:10:00;se600214;7,79;8,00;1714,621;240;247,27;924,49;13,67;0,01
16.05.22;22:20:00;se600214;7,52;8,34;1961,775;244;248,63;963,35;14,07;0,01
16.05.22;22:30:00;se600214;8,05;8,88;2376,906;246;248,43;1025,96;14,33;0,01
16.05.22;22:40:00;se600214;7,23;7,86;1608,732;250;258,87;907,57;14,69;0,01
16.05.22;22:50:00;se600214;7,75;8,19;1832,569;256;257,70;946,53;14,79;0,01
16.05.22;23:00:00;se600214;7,12;7,73;1523,848;259;259,28;893,39;15,10;0,02
16.05.22;23:10:00;se600214;7,09;7,41;1326,791;258;261,36;855,37;15,00;0,03
16.05.22;23:20:00;se600214;6,26;6,84;1027,513;258;257,06;790,28;14,53;0,03
16.05.22;23:30:00;se600214;6,15;6,77;991,857;258;259,80;782,19;14,62;0,03
16.05.22;23:40:00;se600214;6,51;6,74;976,198;258;260,58;778,56;15,03;0,03
16.05.22;23:50:00;se600214;6,63;6,67;937,396;258;261,17;770,09;15,35;0,03
17.05.22;00:00:00;se600214;6,51;6,73;968,259;258;257,59;777,24;15,50;0,02
17.05.22;00:10:00;se600214;6,28;6,91;1064,332;258;256,20;798,80;15,26;0,01
17.05.22;00:20:00;se600214;6,22;6,61;894,120;258;258,71;763,30;14,93;0,01
17.05.22;00:30:00;se600214;6,84;7,12;1177,208;255;250,48;823,17;14,68;0,01
17.05.22;00:40:00;se600214;6,36;6,76;981,427;259;260,76;780,97;14,67;0,01
17.05.22;00:50:00;se600214;5,87;6,48;671,883;262;263,63;748,25;14,73;0,25
17.05.22;01:00:00;se600214;6,00;6,48;713,955;262;250,01;748,17;14,53;0,03
17.05.22;01:10:00;se600214;5,95;6,48;689,940;262;254,03;748,09;14,42;0,13
17.05.22;01:20:00;se600214;5,78;6,48;674,628;262;257,13;748,10;14,34;0,09
17.05.22;01:30:00;se600214;5,88;6,48;681,055;256;253,13;748,07;14,24;0,16
17.05.22;01:40:00;se600214;4,61;6,48;432,588;256;266,95;747,89;14,68;1,07
17.05.22;01:50:00;se600214;4,74;6,48;451,032;262;257,11;748,09;14,96;1,02
17.05.22;02:00:00;se600214;4,58;6,48;459,666;262;254,69;748,12;14,92;1,01
17.05.22;02:10:00;se600214;4,15;6,48;373,311;262;266,25;747,95;15,09;1,24
17.05.22;02:20:00;se600214;4,23;6,48;406,340;269;275,06;748,06;15,63;1,19
17.05.22;02:30:00;se600214;4,49;6,48;352,188;271;268,46;748,11;15,67;1,38
17.05.22;02:40:00;se600214;4,76;6,48;479,696;271;265,08;748,21;15,46;0,88
17.05.22;02:50:00;se600214;4,83;6,48;499,187;271;267,55;748,12;15,36;0,82
17.05.22;03:00:00;se600214;4,92;6,48;624,828;271;258,45;748,31;15,18;0,41
17.05.22;03:10:00;se600214;5,50;6,66;894,375;264;249,53;769,28;14,88;0,06
17.05.22;03:20:00;se600214;5,13;6,56;741,368;261;251,92;757,66;14,83;0,26
17.05.22;03:30:00;se600214;4,61;6,48;551,844;261;256,35;748,01;14,80;0,62
17.05.22;03:40:00;se600214;4,31;6,48;483,429;261;257,24;748,08;14,73;0,88
17.05.22;03:50:00;se600214;3,88;6,48;463,210;261;259,19;748,13;14,90;0,89
17.05.22;04:00:00;se600214;4,29;6,48;452,748;264;282,05;748,04;15,32;1,01
17.05.22;04:10:00;se600214;4,30;6,48;408,825;273;285,30;748,08;15,70;1,12
17.05.22;04:20:00;se600214;5,04;6,48;384,885;291;300,54;747,92;16,05;1,18
17.05.22;04:30:00;se600214;3,26;6,48;52,595;292;273,46;747,76;15,50;1,51
17.05.22;04:40:00;se600214;2,48;4,83;-32,934;274;271,60;555,02;14,84;14,77
17.05.22;04:50:00;se600214;2,33;0,69;-13,665;274;276,22;79,80;14,64;45,01
17.05.22;05:00:00;se600214;2,30;0,68;-13,639;274;290,22;78,55;14,57;45,01
17.05.22;05:10:00;se600214;2,25;0,63;-15,097;274;305,30;72,61;14,52;45,01
17.05.22;05:20:00;se600214;2,02;0,59;-13,648;274;304,23;68,57;15,14;45,01
17.05.22;05:30:00;se600214;1,37;0,57;-13,623;274;270,43;66,02;15,27;45,01
17.05.22;05:40:00;se600214;2,35;0,41;-13,435;274;220,01;54,10;14,89;45,01
17.05.22;05:50:00;se600214;3,22;0,70;-14,017;244;205,96;83,84;14,42;45,01
17.05.22;06:00:00;se600214;2,27;0,66;-8,677;225;243,76;75,38;14,06;45,01
17.05.22;06:10:00;se600214;2,15;0,01;-10,356;225;249,63;1,87;14,29;90,24
17.05.22;06:20:00;se600214;1,61;0,00;-8,808;225;239,19;0,52;14,73;90,04
17.05.22;06:30:00;se600214;1,65;0,00;-8,775;225;225,28;0,52;15,55;90,04
17.05.22;06:40:00;se600214;1,23;0,00;-10,162;225;239,36;0,52;16,57;90,04
17.05.22;06:50:00;se600214;1,28;0,00;-8,677;225;217,91;0,53;16,94;90,04
17.05.22;07:00:00;se600214;1,35;0,00;-8,673;225;212,68;0,53;17,16;90,04
17.05.22;07:10:00;se600214;1,29;0,00;-10,141;225;202,87;0,54;16,52;90,04
17.05.22;07:20:00;se600214;1,14;0,00;-8,675;225;230,28;0,53;16,12;90,04
17.05.22;07:30:00;se600214;0,80;0,00;-8,015;225;258,79;0,53;16,87;90,04
17.05.22;07:40:00;se600214;1,00;0,00;-8,868;225;286,45;1,19;17,78;90,04
17.05.22;07:50:00;se600214;1,40;0,00;-7,691;225;274,00;0,52;17,13;90,04
17.05.22;08:00:00;se600214;1,59;0,00;-7,664;225;256,43;0,53;16,93;90,04
17.05.22;08:10:00;se600214;1,14;0,00;-8,897;225;255,24;0,53;16,65;90,04
17.05.22;08:20:00;se600214;1,12;0,00;-7,675;225;254,42;0,53;17,07;90,04
17.05.22;08:30:00;se600214;1,34;0,00;-7,667;225;213,08;0,55;16,76;90,04
17.05.22;08:40:00;se600214;1,34;0,00;-8,957;225;211,08;0,54;17,37;90,04
17.05.22;08:50:00;se600214;0,96;0,00;-7,752;225;243,09;0,54;17,88;90,04
17.05.22;09:00:00;se600214;0,48;0,00;-7,713;225;270,76;0,54;18,43;90,04
17.05.22;09:10:00;se600214;0,55;0,00;-8,964;225;286,15;0,53;18,15;90,04
17.05.22;09:20:00;se600214;1,56;0,00;-7,735;225;213,86;0,53;17,51;90,04
17.05.22;09:30:00;se600214;2,30;0,00;-7,756;225;203,10;0,54;17,05;90,04
17.05.22;09:40:00;se600214;3,31;1,48;-14,509;221;222,70;176,03;17,06;55,74
17.05.22;09:50:00;se600214;3,08;3,04;16,696;237;225,31;348,32;16,50;28,28
17.05.22;10:00:00;se600214;3,90;3,89;64,356;228;239,99;450,91;16,29;17,70
17.05.22;10:10:00;se600214;3,45;6,48;111,230;233;220,14;747,88;16,79;1,53
17.05.22;10:20:00;se600214;3,33;6,48;36,787;230;231,44;747,99;17,19;1,53
17.05.22;10:30:00;se600214;3,55;6,48;76,737;230;229,77;748,17;17,16;1,53
17.05.22;10:40:00;se600214;4,56;6,48;263,139;242;270,58;748,27;16,19;1,43
17.05.22;10:50:00;se600214;4,27;6,48;229,214;247;238,04;747,96;16,13;1,52
17.05.22;11:00:00;se600214;3,90;6,48;120,713;241;239,18;747,98;16,33;1,52
17.05.22;11:10:00;se600214;4,35;6,48;129,311;241;261,90;748,11;16,39;1,52
17.05.22;11:20:00;se600214;4,05;6,48;71,573;249;252,80;748,04;16,67;1,52
17.05.22;11:30:00;se600214;3,78;6,48;37,814;249;262,73;747,89;16,78;1,52
17.05.22;11:40:00;se600214;2,52;1,23;-17,327;249;241,91;140,00;17,02;41,14
17.05.22;11:50:00;se600214;2,43;0,66;-7,718;249;251,31;75,91;16,90;45,01
17.05.22;12:00:00;se600214;1,95;0,45;-7,739;249;267,53;57,45;16,94;45,01
17.05.22;12:10:00;se600214;2,15;0,48;-8,538;249;277,23;63,68;16,46;45,01
17.05.22;12:20:00;se600214;2,13;0,63;-7,737;249;259,08;72,10;16,37;45,01
17.05.22;12:30:00;se600214;1,68;0,47;-7,698;249;276,30;59,40;16,61;45,01
17.05.22;12:40:00;se600214;1,62;0,12;-17,509;249;290,80;45,75;16,94;45,01
17.05.22;12:50:00;se600214;2,06;0,53;-19,818;249;272,17;61,46;16,67;45,01
17.05.22;13:00:00;se600214;2,38;0,35;-7,380;249;279,79;55,56;16,69;45,01
17.05.22;13:10:00;se600214;2,41;0,38;-8,358;249;280,90;53,56;16,63;45,01
17.05.22;13:20:00;se600214;1,83;0,00;-7,394;249;296,47;20,83;16,87;45,01
17.05.22;13:30:00;se600214;1,06;0,00;-7,384;249;302,45;4,58;17,22;45,01
17.05.22;13:40:00;se600214;0,55;0,00;-8,411;249;302,05;0,53;17,15;45,01
17.05.22;13:50:00;se600214;0,36;0,00;-7,421;249;348,23;0,54;17,18;45,01
17.05.22;14:00:00;se600214;0,57;0,00;-7,402;249;340,97;0,54;17,17;45,01
17.05.22;14:10:00;se600214;1,47;0,00;-8,460;249;202,48;0,55;16,73;45,01
17.05.22;14:20:00;se600214;1,41;0,00;-7,375;249;209,41;0,55;16,70;45,01
17.05.22;14:30:00;se600214;1,77;0,00;-7,405;249;198,05;0,55;16,22;45,01
17.05.22;14:40:00;se600214;1,21;0,00;-8,475;249;186,41;0,55;16,37;45,01
17.05.22;14:50:00;se600214;1,14;0,00;-7,364;249;180,22;0,54;16,72;45,01
17.05.22;15:00:00;se600214;0,82;0,00;-7,350;249;153,29;0,54;16,48;45,01
17.05.22;15:10:00;se600214;1,08;0,00;-8,562;249;137,25;0,54;16,23;45,01
17.05.22;15:20:00;se600214;1,36;0,00;-7,372;249;155,76;0,54;16,20;45,01
17.05.22;15:30:00;se600214;1,21;0,00;-7,370;249;172,33;0,55;16,64;45,01
17.05.22;15:40:00;se600214;1,15;0,00;-8,553;249;162,18;0,54;16,48;45,01
17.05.22;15:50:00;se600214;1,17;0,00;-7,386;249;153,87;0,54;16,50;45,01
17.05.22;16:00:00;se600214;0,98;0,00;-7,362;249;154,88;0,54;16,65;45,01
17.05.22;16:10:00;se600214;1,20;0,00;-8,630;249;133,27;0,54;16,51;45,01
17.05.22;16:20:00;se600214;1,64;0,00;-7,398;249;124,76;0,53;16,77;45,01
17.05.22;16:30:00;se600214;1,91;0,00;-7,402;249;120,01;0,57;17,02;45,01
17.05.22;16:40:00;se600214;2,59;0,00;-8,636;249;111,65;0,54;17,25;45,01
17.05.22;16:50:00;se600214;1,72;0,00;-7,394;249;103,33;0,55;17,85;45,01
17.05.22;17:00:00;se600214;1,52;0,00;-7,401;249;101,63;0,54;17,49;45,01
17.05.22;17:10:00;se600214;0,98;0,00;-8,620;249;91,51;0,54;17,36;45,01
17.05.22;17:20:00;se600214;1,60;0,00;-7,364;249;92,91;0,59;16,72;45,01
17.05.22;17:30:00;se600214;2,62;0,00;-7,455;249;97,64;19,62;16,34;45,01
17.05.22;17:40:00;se600214;3,85;0,25;-20,618;169;4,72;39,40;16,67;45,01
17.05.22;17:50:00;se600214;3,11;0,83;-7,535;85;96,50;96,11;17,45;45,01
17.05.22;18:00:00;se600214;3,24;0,80;-7,510;85;102,30;92,74;17,39;45,01
17.05.22;18:10:00;se600214;3,01;0,76;-8,754;85;101,82;87,23;17,00;45,01
17.05.22;18:20:00;se600214;3,94;2,42;42,960;97;131,34;281,61;16,95;30,61
17.05.22;18:30:00;se600214;4,31;6,48;250,536;124;132,15;748,20;17,12;1,52
17.05.22;18:40:00;se600214;3,80;6,48;174,869;129;123,16;748,12;16,85;1,52
17.05.22;18:50:00;se600214;4,27;6,48;317,230;129;124,61;748,22;16,63;1,52
17.05.22;19:00:00;se600214;4,37;6,48;294,987;129;125,69;748,08;16,57;1,41
17.05.22;19:10:00;se600214;4,60;6,48;331,262;129;125,27;748,28;16,59;1,35
17.05.22;19:20:00;se600214;4,62;6,48;295,571;129;124,18;748,05;16,02;1,49
17.05.22;19:30:00;se600214;4,59;6,48;362,920;129;126,06;748,17;15,79;1,35
17.05.22;19:40:00;se600214;4,57;6,48;316,884;129;117,13;747,93;15,75;1,45
17.05.22;19:50:00;se600214;4,55;6,48;313,333;129;118,61;748,21;15,98;1,46
17.05.22;20:00:00;se600214;4,60;6,48;327,688;129;117,39;747,88;15,96;1,30
17.05.22;20:10:00;se600214;4,88;6,48;474,016;116;108,07;748,30;16,16;0,90
17.05.22;20:20:00;se600214;5,23;6,48;702,725;115;114,33;748,47;16,20;0,25
17.05.22;20:30:00;se600214;6,25;6,93;1058,757;115;109,22;800,90;16,47;0,04
17.05.22;20:40:00;se600214;6,42;6,95;1075,022;115;112,03;802,43;16,62;0,02
17.05.22;20:50:00;se600214;6,04;6,57;858,255;115;118,33;758,68;16,78;0,02
17.05.22;21:00:00;se600214;6,94;7,53;1402,602;122;116,76;869,70;16,73;0,02
17.05.22;21:10:00;se600214;6,76;7,39;1316,205;119;121,33;853,56;16,54;0,02
17.05.22;21:20:00;se600214;7,45;8,05;1732,350;119;121,40;929,84;16,51;0,02
17.05.22;21:30:00;se600214;7,23;7,91;1625,335;119;120,06;913,38;16,72;0,02
17.05.22;21:40:00;se600214;7,80;8,17;1821,587;119;121,65;943,48;16,78;0,02
17.05.22;21:50:00;se600214;7,94;8,39;1967,989;119;122,92;969,21;16,86;0,02
17.05.22;22:00:00;se600214;8,53;8,85;2334,125;119;124,93;1022,56;16,94;0,02
17.05.22;22:10:00;se600214;7,79;8,81;2290,720;125;125,79;1017,58;17,16;0,02
17.05.22;22:20:00;se600214;7,81;8,69;2183,782;127;122,93;1002,93;17,42;0,01
17.05.22;22:30:00;se600214;7,24;8,05;1743,492;127;123,25;929,99;17,59;0,01
17.05.22;22:40:00;se600214;8,00;8,76;2241,679;127;122,59;1011,81;17,78;0,01
17.05.22;22:50:00;se600214;7,97;8,66;2161,292;123;123,11;1000,58;18,04;0,01
17.05.22;23:00:00;se600214;6,63;7,63;1448,198;122;128,27;881,28;18,09;0,01
17.05.22;23:10:00;se600214;6,24;7,25;1227,080;124;135,48;837,74;18,05;0,01
17.05.22;23:20:00;se600214;6,32;7,12;1162,096;128;129,72;822,62;18,10;0,00
17.05.22;23:30:00;se600214;6,02;6,95;1072,912;128;130,66;803,46;17,98;0,00
17.05.22;23:40:00;se600214;6,63;7,59;1428,073;128;134,23;876,66;17,98;0,00
17.05.22;23:50:00;se600214;6,74;7,53;1390,516;132;139,78;869,79;18,12;0,00
18.05.22;00:00:00;se600214;6,96;7,62;1442,816;136;138,55;880,41;18,13;0,00
18.05.22;00:10:00;se600214;7,29;7,83;1576,870;136;139,65;904,52;18,14;0,00
18.05.22;00:20:00;se600214;7,70;8,21;1840,171;139;146,21;948,69;18,26;0,01
18.05.22;00:30:00;se600214;8,10;8,60;2115,083;145;144,76;992,94;18,20;0,01
18.05.22;00:40:00;se600214;8,07;8,70;2180,962;145;141,17;1004,23;18,20;0,01
18.05.22;00:50:00;se600214;7,82;8,31;1895,727;142;143,29;959,62;18,17;0,01
18.05.22;01:00:00;se600214;7,51;8,07;1726,583;142;139,73;931,66;18,20;0,01
18.05.22;01:10:00;se600214;7,24;7,81;1563,837;142;139,94;902,65;18,16;0,01
18.05.22;01:20:00;se600214;7,23;7,82;1578,727;140;140,29;903,53;18,10;0,01
18.05.22;01:30:00;se600214;7,13;7,89;1616,982;140;141,17;911,80;17,99;0,02
18.05.22;01:40:00;se600214;7,17;7,66;1468,091;140;142,16;884,78;17,99;0,02
18.05.22;01:50:00;se600214;7,56;8,00;1692,696;140;140,29;924,49;17,92;0,02
18.05.22;02:00:00;se600214;7,05;7,47;1360,166;140;140,47;863,23;18,04;0,02
18.05.22;02:10:00;se600214;6,67;7,15;1178,407;140;138,51;826,01;18,01;0,02
18.05.22;02:20:00;se600214;6,86;7,14;1169,928;140;140,43;824,52;18,09;0,01
18.05.22;02:30:00;se600214;6,59;7,08;1141,139;140;141,64;817,68;18,17;0,01
18.05.22;02:40:00;se600214;6,62;7,13;1162,039;140;140,10;823,37;18,09;0,01
18.05.22;02:50:00;se600214;7,15;7,66;1464,436;142;143,72;884,55;18,02;0,01
18.05.22;03:00:00;se600214;7,23;7,72;1502,152;142;141,76;891,81;18,01;0,01
18.05.22;03:10:00;se600214;6,82;7,42;1322,590;142;142,18;856,94;18,11;0,01
18.05.22;03:20:00;se600214;6,84;7,41;1314,419;142;143,58;856,14;18,13;0,01
18.05.22;03:30:00;se600214;6,87;7,25;1226,526;142;142,05;837,22;18,16;0,01
18.05.22;03:40:00;se600214;7,01;7,48;1351,403;142;144,77;863,43;18,20;0,01
18.05.22;03:50:00;se600214;6,98;7,23;1212,473;142;145,16;835,19;18,18;0,01
18.05.22;04:00:00;se600214;7,12;7,23;1214,541;142;150,08;835,01;18,19;0,01
18.05.22;04:10:00;se600214;7,08;7,38;1299,049;145;156,26;852,82;18,27;0,01
18.05.22;04:20:00;se600214;6,79;7,48;1359,523;151;150,42;864,57;18,23;0,01
18.05.22;04:30:00;se600214;7,30;8,06;1720,437;151;149,46;930,49;18,22;0,01
18.05.22;04:40:00;se600214;7,54;8,10;1751,958;151;149,20;936,07;18,28;0,01
18.05.22;04:50:00;se600214;7,76;8,66;2153,009;151;148,97;999,71;18,30;0,01
18.05.22;05:00:00;se600214;7,71;8,39;1947,079;151;145,70;968,50;18,29;0,01
18.05.22;05:10:00;se600214;7,70;8,26;1859,089;147;149,19;954,38;18,59;0,01
18.05.22;05:20:00;se600214;7,59;8,32;1894,428;151;160,51;960,42;18,77;0,02
18.05.22;05:30:00;se600214;7,69;8,27;1859,269;158;160,15;955,45;19,17;0,02
18.05.22;05:40:00;se600214;7,53;7,91;1612,227;158;161,22;913,58;19,35;0,02
18.05.22;05:50:00;se600214;7,54;8,30;1879,201;158;156,72;958,67;19,32;0,02
18.05.22;06:00:00;se600214;7,30;7,89;1603,615;158;160,30;911,83;19,32;0,02
18.05.22;06:10:00;se600214;7,18;7,96;1651,880;158;153,14;920,08;19,32;0,02
18.05.22;06:20:00;se600214;7,38;8,33;1900,444;158;153,83;961,66;19,30;0,01
18.05.22;06:30:00;se600214;7,68;8,47;2005,354;158;155,52;978,71;19,17;0,01
18.05.22;06:40:00;se600214;7,48;8,33;1907,758;158;154,33;962,61;18,79;0,01
18.05.22;06:50:00;se600214;7,83;8,65;2146,938;158;157,85;999,29;18,71;0,01
18.05.22;07:00:00;se600214;7,75;8,69;2170,826;158;158,32;1003,09;19,10;0,01
18.05.22;07:10:00;se600214;7,33;8,08;1729,086;158;155,04;933,71;18,93;0,01
18.05.22;07:20:00;se600214;6,83;7,52;1338,451;162;180,35;867,92;18,95;0,14
18.05.22;07:30:00;se600214;6,32;6,77;914,111;179;184,54;782,27;19,35;0,14
18.05.22;07:40:00;se600214;7,04;7,55;1405,890;179;197,30;872,34;19,37;0,01
18.05.22;07:50:00;se600214;6,91;7,37;1296,903;182;180,07;851,65;19,59;0,01
18.05.22;08:00:00;se600214;6,62;7,05;1116,656;176;169,86;813,98;19,13;0,01
18.05.22;08:10:00;se600214;6,64;7,17;1186,152;169;157,39;828,01;19,08;0,01
18.05.22;08:20:00;se600214;5,52;2,69;418,776;162;173,27;306,82;18,96;58,46
18.05.22;08:30:00;se600214;5,06;0,00;-9,308;162;174,11;0,56;18,91;91,59
18.05.22;08:40:00;se600214;5,93;0,00;-11,531;179;167,30;0,54;19,22;91,59
18.05.22;08:50:00;se600214;6,34;0,00;-10,827;189;155,53;0,55;19,31;91,59
18.05.22;09:00:00;se600214;5,53;0,00;-25,489;189;198,68;0,54;19,29;91,59
18.05.22;09:10:00;se600214;6,68;0,00;-18,991;189;194,37;0,54;19,09;91,59
